st_angle, drive_speed
0.010154, 5.500000
0.010154, 5.500000
0.010154, 5.500000
0.011605, 5.500000
0.011605, 5.500000
0.011605, 5.500000
0.011605, 5.500000
0.011605, 5.500000
0.010154, 5.500000
0.010154, 5.500000
0.011605, 5.500000
0.011605, 5.500000
0.011605, 5.500000
0.011605, 5.500000
0.011605, 5.500000
0.011605, 5.500000
0.011605, 5.500000
0.011605, 5.500000
0.011605, 5.500000
0.011605, 5.500000
0.013056, 5.500000
0.013056, 5.500000
0.013056, 5.500000
0.011605, 5.500000
0.011605, 5.500000
0.013056, 5.500000
0.013056, 5.500000
0.013056, 5.500000
0.011605, 5.500000
0.011605, 5.500000
0.010154, 5.500000
0.010154, 5.500000
0.010154, 5.500000
0.011605, 5.500000
0.011605, 5.500000
0.011605, 5.500000
0.011605, 5.500000
0.011605, 5.500000
0.010154, 5.500000
0.010154, 5.500000
0.010154, 5.500000
0.010154, 5.500000
0.010154, 5.500000
0.013056, 5.500000
0.013056, 5.500000
0.010154, 5.500000
0.010154, 5.500000
0.010154, 5.500000
0.011605, 5.500000
0.011605, 5.500000
0.011605, 5.500000
0.011605, 5.500000
0.011605, 5.500000
0.013056, 5.500000
0.013056, 5.500000
0.011605, 5.500000
0.011605, 5.500000
0.011605, 5.500000
0.013056, 5.500000
0.013056, 5.500000
0.011605, 5.500000
0.011605, 5.500000
0.011605, 5.500000
0.034815, 1.500000
0.034815, 1.500000
0.039167, 1.500000
0.039167, 1.500000
0.039167, 1.500000
0.030463, 1.500000
0.030463, 1.500000
0.034815, 1.500000
0.034815, 1.500000
0.034815, 1.500000
0.034815, 1.500000
0.034815, 1.500000
0.030463, 1.500000
0.030463, 1.500000
0.030463, 1.500000
0.026111, 1.500000
0.026111, 1.500000
0.017408, 1.500000
0.017408, 1.500000
0.017408, 1.500000
0.017408, 1.500000
0.017408, 1.500000
0.013056, 1.500000
0.013056, 1.500000
0.013056, 1.500000
0.004352, 1.500000
0.004352, 1.500000
0.004352, 1.500000
0.004352, 1.500000
0.004352, 1.500000
-0.004352, 1.500000
-0.004352, 1.500000
-0.013055, 1.500000
-0.013055, 1.500000
-0.013055, 1.500000
-0.017407, 1.500000
-0.017407, 1.500000
-0.021759, 1.500000
-0.021759, 1.500000
-0.021759, 1.500000
-0.026111, 1.500000
-0.026111, 1.500000
-0.034815, 1.500000
-0.034815, 1.500000
-0.034815, 1.500000
-0.039166, 1.500000
-0.039166, 1.500000
-0.043518, 1.500000
-0.043518, 1.500000
-0.043518, 1.500000
-0.039166, 1.500000
-0.039166, 1.500000
-0.017407, 4.982281
-0.017407, 4.982281
-0.017407, 4.982281
-0.039166, 1.500000
-0.039166, 1.500000
-0.015667, 4.928394
-0.015667, 4.928394
-0.015667, 4.928394
-0.015667, 4.878743
-0.015667, 4.878743
-0.015667, 4.815544
-0.015667, 4.815544
-0.015667, 4.815544
-0.013926, 4.807422
-0.013926, 4.807422
-0.013926, 4.732215
-0.013926, 4.732215
-0.013926, 4.732215
-0.013926, 4.725453
-0.013926, 4.725453
-0.013926, 4.628072
-0.013926, 4.628072
-0.013926, 4.628072
-0.012185, 4.617712
-0.012185, 4.617712
-0.010444, 4.583625
-0.010444, 4.583625
-0.010444, 4.583625
-0.012185, 4.487697
-0.012185, 4.487697
-0.013926, 4.432638
-0.013926, 4.432638
-0.013926, 4.432638
-0.013926, 4.425239
-0.013926, 4.425239
-0.017407, 4.379864
-0.017407, 4.379864
-0.017407, 4.379864
-0.015667, 4.273503
-0.015667, 4.273503
-0.015667, 4.272027
-0.015667, 4.272027
-0.015667, 4.272027
-0.015667, 4.183527
-0.015667, 4.183527
-0.015667, 4.204797
-0.015667, 4.204797
-0.015667, 4.204797
-0.013926, 4.120095
-0.013926, 4.120095
-0.013926, 4.067773
-0.013926, 4.067773
-0.013926, 4.067773
-0.015667, 3.995266
-0.015667, 3.995266
-0.015667, 3.951417
-0.015667, 3.951417
-0.015667, 3.951417
-0.017407, 3.893784
-0.017407, 3.893784
-0.017407, 3.829212
-0.017407, 3.829212
-0.017407, 3.829212
-0.013926, 3.797293
-0.013926, 3.797293
-0.015667, 3.719309
-0.015667, 3.719309
-0.015667, 3.719309
-0.013926, 3.704866
-0.013926, 3.704866
-0.013926, 3.652722
-0.013926, 3.652722
-0.013926, 3.652722
-0.017407, 3.584113
-0.017407, 3.584113
-0.015667, 3.535724
-0.015667, 3.535724
-0.015667, 3.535724
-0.015667, 3.497553
-0.015667, 3.497553
-0.015667, 3.522655
-0.015667, 3.522655
-0.015667, 3.522655
-0.013926, 3.424356
-0.013926, 3.424356
-0.015667, 3.354101
-0.015667, 3.354101
-0.015667, 3.354101
-0.019148, 3.341420
-0.019148, 3.341420
-0.019148, 3.283410
-0.019148, 3.283410
-0.019148, 3.283410
-0.013926, 3.264084
-0.013926, 3.264084
-0.015667, 3.197965
-0.015667, 3.197965
-0.015667, 3.197965
-0.010444, 3.127405
-0.010444, 3.127405
-0.010444, 3.130833
-0.010444, 3.130833
-0.010444, 3.130833
-0.012185, 3.087307
-0.012185, 3.087307
-0.013926, 3.062345
-0.013926, 3.062345
-0.013926, 3.062345
-0.012185, 2.989651
-0.012185, 2.989651
-0.012185, 2.946284
-0.012185, 2.946284
-0.012185, 2.946284
-0.010444, 2.951973
-0.010444, 2.951973
-0.013926, 2.864769
-0.013926, 2.864769
-0.013926, 2.864769
-0.012185, 2.824739
-0.012185, 2.824739
-0.010444, 2.841577
-0.010444, 2.841577
-0.010444, 2.841577
-0.008704, 2.767671
-0.008704, 2.767671
-0.010444, 2.704696
-0.010444, 2.704696
-0.010444, 2.704696
-0.006963, 2.699016
-0.006963, 2.699016
-0.008704, 2.674814
-0.008704, 2.674814
-0.008704, 2.674814
-0.005222, 2.598346
-0.005222, 2.598346
-0.003481, 2.603029
-0.003481, 2.603029
-0.003481, 2.603029
0.000000, 2.542631
0.000000, 2.542631
0.001741, 2.522131
0.001741, 2.522131
0.001741, 2.522131
0.001741, 2.527314
0.001741, 2.527314
0.003482, 2.457224
0.003482, 2.457224
0.003482, 2.457224
0.003482, 2.439152
0.003482, 2.439152
0.005222, 2.400376
0.005222, 2.400376
0.005222, 2.400376
0.003482, 2.352780
0.003482, 2.352780
0.000000, 2.316462
0.000000, 2.316462
0.000000, 2.316462
0.005222, 2.315328
0.005222, 2.315328
0.003482, 2.304489
0.003482, 2.304489
0.003482, 2.304489
0.003482, 2.225348
0.003482, 2.225348
0.001741, 2.197729
0.001741, 2.197729
0.001741, 2.197729
0.001741, 2.192922
0.001741, 2.192922
0.000000, 3.000000
0.000000, 3.000000
0.000000, 3.000000
0.017408, 3.000000
0.017408, 3.000000
0.004352, 3.000000
0.004352, 3.000000
0.004352, 3.000000
0.013056, 3.000000
0.013056, 3.000000
0.013056, 3.000000
0.013056, 3.000000
0.013056, 3.000000
0.008704, 3.000000
0.008704, 3.000000
0.004352, 3.000000
0.004352, 3.000000
0.004352, 3.000000
0.004352, 3.000000
0.004352, 3.000000
0.091389, 3.000000
0.091389, 3.000000
0.091389, 3.000000
0.095741, 3.000000
0.095741, 3.000000
0.091389, 2.750000
0.091389, 2.750000
0.091389, 2.750000
0.091389, 2.750000
0.091389, 2.750000
0.091389, 2.750000
0.091389, 2.750000
0.091389, 2.750000
0.091389, 2.750000
0.091389, 2.750000
0.082685, 2.750000
0.082685, 2.750000
0.082685, 2.750000
0.082685, 2.750000
0.082685, 2.750000
0.078334, 2.750000
0.078334, 2.750000
0.078334, 2.750000
0.073982, 2.250000
0.073982, 2.250000
0.069630, 2.250000
0.069630, 2.250000
0.069630, 2.250000
0.069630, 2.250000
0.069630, 2.250000
0.065278, 2.250000
0.065278, 2.250000
0.065278, 2.250000
0.060926, 2.250000
0.060926, 2.250000
0.056574, 2.250000
0.056574, 2.250000
0.056574, 2.250000
0.056574, 2.250000
0.056574, 2.250000
0.052222, 2.250000
0.052222, 2.250000
0.052222, 2.250000
0.052222, 2.250000
0.052222, 2.250000
0.052222, 2.250000
0.052222, 2.250000
0.052222, 2.250000
0.052222, 2.250000
0.052222, 2.250000
0.335093, 2.250000
0.335093, 2.250000
0.335093, 2.250000
0.330741, 2.250000
0.330741, 2.250000
0.348148, 2.250000
0.348148, 2.250000
0.348148, 2.250000
0.391667, 2.250000
0.391667, 2.250000
0.422130, 2.250000
0.422130, 2.250000
0.422130, 2.250000
0.439537, 2.750000
0.439537, 2.750000
0.439537, 2.250000
0.439537, 2.250000
0.439537, 2.250000
0.461297, 2.750000
0.461297, 2.750000
0.461297, 2.250000
0.461297, 2.250000
0.461297, 2.250000
0.478704, 2.750000
0.478704, 2.750000
0.483056, 2.750000
0.483056, 2.750000
0.483056, 2.750000
0.483056, 2.750000
0.483056, 2.750000
0.496111, 2.750000
0.496111, 2.750000
0.496111, 2.750000
0.491760, 2.750000
0.491760, 2.750000
0.496111, 2.750000
0.496111, 2.750000
0.496111, 2.750000
0.483056, 2.750000
0.483056, 2.750000
0.478704, 2.750000
0.478704, 2.750000
0.478704, 2.750000
0.474352, 2.750000
0.474352, 2.750000
0.483056, 2.750000
0.483056, 2.750000
0.483056, 2.750000
0.478704, 2.750000
0.478704, 2.750000
0.470000, 3.000000
0.470000, 3.000000
0.470000, 3.000000
0.461297, 3.000000
0.461297, 3.000000
0.456945, 3.000000
0.456945, 3.000000
0.456945, 3.000000
0.435185, 3.000000
0.435185, 3.000000
0.179296, 2.185196
0.179296, 2.185196
0.179296, 2.185196
0.172333, 2.183339
0.172333, 2.183339
0.170593, 2.297313
0.170593, 2.297313
0.170593, 2.297313
0.168852, 2.402495
0.168852, 2.402495
0.160148, 2.430376
0.160148, 2.430376
0.160148, 2.430376
0.156667, 2.519637
0.156667, 2.519637
0.153185, 2.623087
0.153185, 2.623087
0.153185, 2.623087
0.153185, 2.815308
0.153185, 2.815308
0.151445, 2.864590
0.151445, 2.864590
0.151445, 2.864590
0.378611, 1.500000
0.378611, 1.500000
0.365556, 1.500000
0.365556, 1.500000
0.365556, 1.500000
0.365556, 1.500000
0.365556, 1.500000
0.144482, 4.998891
0.144482, 4.998891
0.144482, 4.998891
0.142741, 4.961241
0.142741, 4.961241
0.142741, 4.952949
0.142741, 4.952949
0.142741, 4.952949
0.142741, 4.876750
0.142741, 4.876750
0.144482, 4.805651
0.144482, 4.805651
0.144482, 4.805651
0.142741, 4.775495
0.142741, 4.775495
0.144482, 4.746824
0.144482, 4.746824
0.144482, 4.746824
0.144482, 4.698142
0.144482, 4.698142
0.141000, 4.651743
0.141000, 4.651743
0.141000, 4.651743
0.144482, 4.590105
0.144482, 4.590105
0.144482, 4.516072
0.144482, 4.516072
0.144482, 4.516072
0.142741, 4.505003
0.142741, 4.505003
0.142741, 4.472852
0.142741, 4.472852
0.142741, 4.472852
0.144482, 4.541717
0.144482, 4.541717
0.142741, 4.651863
0.142741, 4.651863
0.142741, 4.651863
0.361204, 1.500000
0.361204, 1.500000
0.361204, 1.500000
0.361204, 1.500000
0.361204, 1.500000
0.352500, 1.500000
0.352500, 1.500000
0.356852, 1.500000
0.356852, 1.500000
0.356852, 1.500000
0.117500, 5.500000
0.117500, 5.500000
0.116049, 5.500000
0.116049, 5.500000
0.116049, 5.500000
0.113148, 5.500000
0.113148, 5.500000
0.110247, 5.500000
0.110247, 5.500000
0.110247, 5.500000
0.111698, 5.500000
0.111698, 5.500000
0.111698, 5.500000
0.111698, 5.500000
0.111698, 5.500000
0.110247, 5.500000
0.110247, 5.500000
0.110247, 5.500000
0.110247, 5.500000
0.110247, 5.500000
0.108796, 5.500000
0.108796, 5.500000
0.108796, 5.500000
0.108796, 5.500000
0.108796, 5.500000
0.107346, 5.500000
0.107346, 5.500000
0.107346, 5.500000
0.107346, 5.500000
0.107346, 5.500000
0.108796, 5.500000
0.108796, 5.500000
0.107346, 5.500000
0.107346, 5.500000
0.107346, 5.500000
0.108796, 5.500000
0.108796, 5.500000
0.107346, 5.500000
0.107346, 5.500000
0.107346, 5.500000
0.108796, 5.500000
0.108796, 5.500000
0.105895, 5.500000
0.105895, 5.500000
0.105895, 5.500000
0.107346, 5.500000
0.107346, 5.500000
0.107346, 5.500000
0.107346, 5.500000
0.107346, 5.500000
0.105895, 5.500000
0.105895, 5.500000
0.105895, 5.500000
0.105895, 5.500000
0.105895, 5.500000
0.104445, 5.500000
0.104445, 5.500000
0.102994, 5.500000
0.102994, 5.500000
0.102994, 5.500000
0.101543, 5.500000
0.101543, 5.500000
0.098642, 5.500000
0.098642, 5.500000
0.098642, 5.500000
0.097191, 5.500000
0.097191, 5.500000
0.095741, 5.500000
0.095741, 5.500000
0.095741, 5.500000
0.092840, 5.500000
0.092840, 5.500000
0.091389, 5.500000
0.091389, 5.500000
0.091389, 5.500000
0.089938, 5.500000
0.089938, 5.500000
0.087037, 5.500000
0.087037, 5.500000
0.087037, 5.500000
0.085586, 5.500000
0.085586, 5.500000
0.082685, 5.500000
0.082685, 5.500000
0.082685, 5.500000
0.079784, 5.500000
0.079784, 5.500000
0.076883, 5.500000
0.076883, 5.500000
0.076883, 5.500000
0.073982, 5.500000
0.073982, 5.500000
0.071080, 5.500000
0.071080, 5.500000
0.071080, 5.500000
0.068179, 5.500000
0.068179, 5.500000
0.065278, 5.500000
0.065278, 5.500000
0.065278, 5.500000
0.060926, 5.500000
0.060926, 5.500000
0.062377, 5.500000
0.062377, 5.500000
0.062377, 5.500000
0.055123, 5.500000
0.055123, 5.500000
0.053673, 5.500000
0.053673, 5.500000
0.053673, 5.500000
0.058025, 5.500000
0.058025, 5.500000
0.059475, 5.500000
0.059475, 5.500000
0.059475, 5.500000
0.055123, 5.500000
0.055123, 5.500000
0.056574, 5.500000
0.056574, 5.500000
0.056574, 5.500000
0.055123, 5.500000
0.055123, 5.500000
0.055123, 5.500000
0.055123, 5.500000
0.055123, 5.500000
0.055123, 5.500000
0.055123, 5.500000
0.015957, 5.500000
0.015957, 5.500000
0.015957, 5.500000
0.088488, 5.500000
0.088488, 5.500000
0.087037, 5.500000
0.087037, 5.500000
0.087037, 5.500000
0.085586, 5.500000
0.085586, 5.500000
0.121852, 3.859320
0.121852, 3.859320
0.121852, 3.859320
0.109667, 4.251397
0.109667, 4.251397
0.113148, 3.985639
0.113148, 3.985639
0.113148, 3.985639
0.104445, 4.135922
0.104445, 4.135922
0.106185, 3.765305
0.106185, 3.765305
0.106185, 3.765305
0.104445, 3.538836
0.104445, 3.538836
0.063827, 5.500000
0.063827, 5.500000
0.063827, 5.500000
0.055123, 5.500000
0.055123, 5.500000
0.036265, 5.500000
0.036265, 5.500000
0.036265, 5.500000
0.043519, 5.500000
0.043519, 5.500000
0.091389, 1.500000
0.091389, 1.500000
0.091389, 1.500000
0.078334, 1.500000
0.078334, 1.500000
0.069630, 1.500000
0.069630, 1.500000
0.069630, 1.500000
0.039167, 1.500000
0.039167, 1.500000
0.021760, 1.500000
0.021760, 1.500000
0.021760, 1.500000
0.008704, 1.500000
0.008704, 1.500000
-0.017407, 1.500000
-0.017407, 1.500000
-0.017407, 1.500000
-0.043518, 1.500000
-0.043518, 1.500000
-0.065278, 1.500000
-0.065278, 1.500000
-0.065278, 1.500000
-0.087037, 1.500000
-0.087037, 1.500000
-0.095741, 1.500000
-0.095741, 1.500000
-0.095741, 1.500000
-0.121852, 1.500000
-0.121852, 1.500000
-0.121852, 1.500000
-0.121852, 1.500000
-0.121852, 1.500000
-0.134907, 1.500000
-0.134907, 1.500000
-0.139259, 1.500000
-0.139259, 1.500000
-0.139259, 1.500000
-0.143611, 1.500000
-0.143611, 1.500000
-0.147963, 1.500000
-0.147963, 1.500000
-0.147963, 1.500000
-0.147963, 1.500000
-0.147963, 1.500000
-0.152315, 1.500000
-0.152315, 1.500000
-0.152315, 1.500000
-0.152315, 1.500000
-0.152315, 1.500000
-0.139259, 1.500000
-0.139259, 1.500000
-0.139259, 1.500000
-0.134907, 1.500000
-0.134907, 1.500000
-0.126204, 1.500000
-0.126204, 1.500000
-0.126204, 1.500000
-0.113148, 1.500000
-0.113148, 1.500000
-0.043518, 4.975965
-0.043518, 4.975965
-0.043518, 4.975965
-0.040037, 4.929199
-0.040037, 4.929199
-0.040037, 4.943721
-0.040037, 4.943721
-0.040037, 4.943721
-0.036555, 4.883296
-0.036555, 4.883296
-0.033074, 4.845879
-0.033074, 4.845879
-0.033074, 4.845879
-0.034815, 4.845742
-0.034815, 4.845742
-0.031333, 4.781971
-0.031333, 4.781971
-0.031333, 4.781971
-0.031333, 4.756241
-0.031333, 4.756241
-0.029593, 4.646459
-0.029593, 4.646459
-0.029593, 4.646459
-0.031333, 4.636135
-0.031333, 4.636135
-0.031333, 4.596275
-0.031333, 4.596275
-0.031333, 4.596275
-0.034815, 4.565042
-0.034815, 4.565042
-0.031333, 4.547964
-0.031333, 4.547964
-0.031333, 4.547964
-0.029593, 4.470104
-0.029593, 4.470104
-0.033074, 4.392250
-0.033074, 4.392250
-0.033074, 4.392250
-0.033074, 4.411064
-0.033074, 4.411064
-0.033074, 4.323127
-0.033074, 4.323127
-0.033074, 4.323127
-0.034815, 4.271343
-0.034815, 4.271343
-0.033074, 4.205596
-0.033074, 4.205596
-0.033074, 4.205596
-0.033074, 4.188909
-0.033074, 4.188909
-0.033074, 4.123206
-0.033074, 4.123206
-0.033074, 4.123206
-0.034815, 4.105591
-0.034815, 4.105591
-0.031333, 4.022236
-0.031333, 4.022236
-0.031333, 4.022236
-0.034815, 4.005453
-0.034815, 4.005453
-0.031333, 3.936256
-0.031333, 3.936256
-0.031333, 3.936256
-0.031333, 3.873021
-0.031333, 3.873021
-0.033074, 3.878781
-0.033074, 3.878781
-0.033074, 3.878781
-0.033074, 3.807559
-0.033074, 3.807559
-0.029593, 3.757830
-0.029593, 3.757830
-0.029593, 3.757830
-0.031333, 3.686234
-0.031333, 3.686234
-0.027852, 3.637463
-0.027852, 3.637463
-0.027852, 3.637463
-0.029593, 3.613672
-0.029593, 3.613672
-0.026111, 3.581769
-0.026111, 3.581769
-0.026111, 3.581769
-0.031333, 3.502824
-0.031333, 3.502824
-0.026111, 3.424649
-0.026111, 3.424649
-0.026111, 3.424649
-0.026111, 3.428571
-0.026111, 3.428571
-0.022630, 3.385608
-0.022630, 3.385608
-0.022630, 3.385608
-0.022630, 3.311588
-0.022630, 3.311588
-0.022630, 3.314515
-0.022630, 3.314515
-0.022630, 3.314515
-0.019148, 3.261101
-0.019148, 3.261101
-0.020889, 3.186949
-0.020889, 3.186949
-0.020889, 3.186949
-0.019148, 3.189878
-0.019148, 3.189878
-0.017407, 3.126822
-0.017407, 3.126822
-0.017407, 3.126822
-0.015667, 3.030172
-0.015667, 3.030172
-0.012185, 3.068817
-0.012185, 3.068817
-0.012185, 3.068817
-0.010444, 3.009112
-0.010444, 3.009112
-0.008704, 2.957972
-0.008704, 2.957972
-0.008704, 2.957972
-0.008704, 2.941816
-0.008704, 2.941816
-0.005222, 2.879007
-0.005222, 2.879007
-0.005222, 2.879007
-0.001741, 2.802580
-0.001741, 2.802580
-0.001741, 2.806129
-0.001741, 2.806129
-0.001741, 2.806129
0.000000, 2.767296
0.000000, 2.767296
0.000000, 2.751385
0.000000, 2.751385
0.000000, 2.751385
0.001741, 2.714823
0.001741, 2.714823
0.003482, 2.665812
0.003482, 2.665812
0.003482, 2.665812
0.005222, 2.588457
0.005222, 2.588457
0.008704, 2.600118
0.008704, 2.600118
0.008704, 2.600118
0.012185, 2.541377
0.012185, 2.541377
0.008704, 2.488614
0.008704, 2.488614
0.008704, 2.488614
0.013926, 2.506312
0.013926, 2.506312
0.013926, 2.454477
0.013926, 2.454477
0.013926, 2.454477
0.015667, 2.452462
0.015667, 2.452462
0.015667, 2.411022
0.015667, 2.411022
0.015667, 2.411022
0.015667, 2.347733
0.015667, 2.347733
0.010445, 2.303888
0.010445, 2.303888
0.010445, 2.303888
0.015667, 2.345517
0.015667, 2.345517
0.012185, 2.293079
0.012185, 2.293079
0.012185, 2.293079
0.006963, 2.223190
0.006963, 2.223190
0.010445, 2.191991
0.010445, 2.191991
0.010445, 2.191991
0.012185, 2.157108
0.012185, 2.157108
0.008704, 2.186807
0.008704, 2.186807
0.008704, 2.186807
0.026111, 3.000000
0.026111, 3.000000
0.021760, 3.000000
0.021760, 3.000000
0.021760, 3.000000
0.017408, 3.000000
0.017408, 3.000000
0.026111, 3.000000
0.026111, 3.000000
0.026111, 3.000000
0.013056, 3.000000
0.013056, 3.000000
0.017408, 3.000000
0.017408, 3.000000
0.017408, 3.000000
0.008704, 3.000000
0.008704, 3.000000
0.017408, 3.000000
0.017408, 3.000000
0.017408, 3.000000
0.104445, 3.000000
0.104445, 3.000000
0.008704, 2.750000
0.008704, 2.750000
0.008704, 2.750000
0.108796, 2.750000
0.108796, 2.750000
0.100093, 2.750000
0.100093, 2.750000
0.100093, 2.750000
0.104445, 2.750000
0.104445, 2.750000
0.095741, 2.750000
0.095741, 2.750000
0.095741, 2.750000
0.095741, 2.750000
0.095741, 2.750000
0.091389, 2.750000
0.091389, 2.750000
0.091389, 2.750000
0.095741, 2.750000
0.095741, 2.750000
0.087037, 2.250000
0.087037, 2.250000
0.087037, 2.250000
0.091389, 2.250000
0.091389, 2.250000
0.078334, 2.250000
0.078334, 2.250000
0.078334, 2.250000
0.078334, 2.250000
0.078334, 2.250000
0.069630, 2.250000
0.069630, 2.250000
0.069630, 2.250000
0.069630, 2.250000
0.069630, 2.250000
0.069630, 2.250000
0.069630, 2.250000
0.069630, 2.250000
0.060926, 2.250000
0.060926, 2.250000
0.056574, 2.250000
0.056574, 2.250000
0.056574, 2.250000
0.056574, 2.250000
0.056574, 2.250000
0.317685, 2.250000
0.317685, 2.250000
0.317685, 2.250000
0.322037, 2.250000
0.322037, 2.250000
0.365556, 2.250000
0.365556, 2.250000
0.365556, 2.250000
0.387315, 2.250000
0.387315, 2.250000
0.396019, 2.250000
0.396019, 2.250000
0.396019, 2.250000
0.404722, 2.250000
0.404722, 2.250000
0.465648, 2.750000
0.465648, 2.750000
0.465648, 2.750000
0.470000, 2.250000
0.470000, 2.250000
0.470000, 2.250000
0.470000, 2.250000
0.470000, 2.250000
0.478704, 2.750000
0.478704, 2.750000
0.483056, 2.750000
0.483056, 2.750000
0.483056, 2.750000
0.487408, 2.750000
0.487408, 2.750000
0.491760, 2.750000
0.491760, 2.750000
0.491760, 2.750000
0.491760, 2.750000
0.491760, 2.750000
0.487408, 2.750000
0.487408, 2.750000
0.487408, 2.750000
0.483056, 2.750000
0.483056, 2.750000
0.491760, 2.750000
0.491760, 2.750000
0.491760, 2.750000
0.491760, 2.750000
0.491760, 2.750000
0.483056, 2.750000
0.483056, 2.750000
0.483056, 2.750000
0.474352, 3.000000
0.474352, 3.000000
0.470000, 3.000000
0.470000, 3.000000
0.470000, 3.000000
0.456945, 3.000000
0.456945, 3.000000
0.461297, 3.000000
0.461297, 3.000000
0.461297, 3.000000
0.439537, 3.000000
0.439537, 3.000000
0.177556, 2.162731
0.177556, 2.162731
0.177556, 2.162731
0.174074, 2.236408
0.174074, 2.236408
0.167111, 2.309875
0.167111, 2.309875
0.167111, 2.309875
0.163630, 2.420349
0.163630, 2.420349
0.160148, 2.520988
0.160148, 2.520988
0.160148, 2.520988
0.158407, 2.691229
0.158407, 2.691229
0.154926, 2.799795
0.154926, 2.799795
0.154926, 2.799795
0.153185, 2.952570
0.153185, 2.952570
0.149704, 2.962779
0.149704, 2.962779
0.149704, 2.962779
0.147963, 3.100129
0.147963, 3.100129
0.147963, 3.246589
0.147963, 3.246589
0.147963, 3.246589
0.146222, 3.299638
0.146222, 3.299638
0.146222, 3.395564
0.146222, 3.395564
0.146222, 3.395564
0.146222, 3.516145
0.146222, 3.516145
0.146222, 3.647929
0.146222, 3.647929
0.146222, 3.647929
0.144482, 3.714529
0.144482, 3.714529
0.144482, 3.739436
0.144482, 3.739436
0.144482, 3.739436
0.142741, 3.770735
0.142741, 3.770735
0.142741, 3.843882
0.142741, 3.843882
0.142741, 3.843882
0.146222, 4.144213
0.146222, 4.144213
0.142741, 4.098689
0.142741, 4.098689
0.142741, 4.098689
0.146222, 4.452571
0.146222, 4.452571
0.144482, 4.517599
0.144482, 4.517599
0.144482, 4.517599
0.142741, 4.485260
0.142741, 4.485260
0.146222, 4.870407
0.146222, 4.870407
0.146222, 4.870407
0.144482, 4.933174
0.144482, 4.933174
0.365556, 1.500000
0.365556, 1.500000
0.365556, 1.500000
0.365556, 1.500000
0.365556, 1.500000
0.361204, 1.500000
0.361204, 1.500000
0.361204, 1.500000
0.348148, 1.500000
0.348148, 1.500000
0.114599, 5.500000
0.114599, 5.500000
0.114599, 5.500000
0.116049, 5.500000
0.116049, 5.500000
0.113148, 5.500000
0.113148, 5.500000
0.113148, 5.500000
0.111698, 5.500000
0.111698, 5.500000
0.110247, 5.500000
0.110247, 5.500000
0.110247, 5.500000
0.108796, 5.500000
0.108796, 5.500000
0.108796, 5.500000
0.108796, 5.500000
0.108796, 5.500000
0.105895, 5.500000
0.105895, 5.500000
0.107346, 5.500000
0.107346, 5.500000
0.107346, 5.500000
0.107346, 5.500000
0.107346, 5.500000
0.107346, 5.500000
0.107346, 5.500000
0.107346, 5.500000
0.107346, 5.500000
0.107346, 5.500000
0.107346, 5.500000
0.107346, 5.500000
0.107346, 5.500000
0.105895, 5.500000
0.105895, 5.500000
0.104445, 5.500000
0.104445, 5.500000
0.104445, 5.500000
0.104445, 5.500000
0.104445, 5.500000
0.105895, 5.500000
0.105895, 5.500000
0.105895, 5.500000
0.104445, 5.500000
0.104445, 5.500000
0.104445, 5.500000
0.104445, 5.500000
0.104445, 5.500000
0.104445, 5.500000
0.104445, 5.500000
0.104445, 5.500000
0.104445, 5.500000
0.104445, 5.500000
0.104445, 5.500000
0.104445, 5.500000
0.102994, 5.500000
0.102994, 5.500000
0.102994, 5.500000
0.101543, 5.500000
0.101543, 5.500000
0.101543, 5.500000
0.101543, 5.500000
0.101543, 5.500000
0.100093, 5.500000
0.100093, 5.500000
0.101543, 5.500000
0.101543, 5.500000
0.101543, 5.500000
0.098642, 5.500000
0.098642, 5.500000
0.098642, 5.500000
0.098642, 5.500000
0.098642, 5.500000
0.097191, 5.500000
0.097191, 5.500000
0.097191, 5.500000
0.097191, 5.500000
0.097191, 5.500000
0.095741, 5.500000
0.095741, 5.500000
0.095741, 5.500000
0.095741, 5.500000
0.095741, 5.500000
0.092840, 5.500000
0.092840, 5.500000
0.092840, 5.500000
0.092840, 5.500000
0.092840, 5.500000
0.091389, 5.500000
0.091389, 5.500000
0.092840, 5.500000
0.092840, 5.500000
0.092840, 5.500000
0.089938, 5.500000
0.089938, 5.500000
0.089938, 5.500000
0.089938, 5.500000
0.089938, 5.500000
0.088488, 5.500000
0.088488, 5.500000
0.087037, 5.500000
0.087037, 5.500000
0.087037, 5.500000
0.085586, 5.500000
0.085586, 5.500000
0.084136, 5.500000
0.084136, 5.500000
0.084136, 5.500000
0.252408, 1.500000
0.252408, 1.500000
0.248056, 1.500000
0.248056, 1.500000
0.248056, 1.500000
0.239352, 1.500000
0.239352, 1.500000
0.221945, 1.500000
0.221945, 1.500000
0.221945, 1.500000
0.204537, 1.500000
0.204537, 1.500000
0.182778, 1.500000
0.182778, 1.500000
0.182778, 1.500000
0.165370, 1.500000
0.165370, 1.500000
0.134907, 1.500000
0.134907, 1.500000
0.134907, 1.500000
0.100093, 1.500000
0.100093, 1.500000
0.060926, 1.500000
0.060926, 1.500000
0.060926, 1.500000
0.021760, 1.500000
0.021760, 1.500000
-0.017407, 1.500000
-0.017407, 1.500000
-0.017407, 1.500000
-0.052222, 1.500000
-0.052222, 1.500000
-0.078333, 1.500000
-0.078333, 1.500000
-0.078333, 1.500000
-0.117500, 1.500000
-0.117500, 1.500000
