px, py, yaw, speed
-13.736823, 2.386285, -1.467729, 3.259498
-13.733262, 2.354096, -1.471520, 3.217524
-13.733262, 2.354096, -1.471520, 3.217524
-13.729888, 2.322299, -1.475457, 3.177488
-13.729888, 2.322299, -1.475457, 3.177488
-13.729888, 2.322299, -1.475457, 3.177488
-13.726670, 2.290924, -1.479157, 3.130439
-13.726670, 2.290924, -1.479157, 3.130439
-13.723636, 2.259960, -1.483007, 3.092158
-13.723636, 2.259960, -1.483007, 3.092158
-13.723636, 2.259960, -1.483007, 3.092158
-13.720748, 2.229373, -1.486582, 3.052375
-13.720748, 2.229373, -1.486582, 3.052375
-13.718032, 2.199136, -1.490269, 3.019351
-13.718032, 2.199136, -1.490269, 3.019351
-13.718032, 2.199136, -1.490269, 3.019351
-13.715451, 2.169223, -1.493666, 2.985580
-13.715451, 2.169223, -1.493666, 2.985580
-13.713037, 2.139691, -1.497222, 2.940409
-13.713037, 2.139691, -1.497222, 2.940409
-13.713037, 2.139691, -1.497222, 2.940409
-13.710754, 2.110548, -1.500530, 2.906061
-13.710754, 2.110548, -1.500530, 2.906061
-13.708627, 2.081754, -1.503966, 2.868543
-13.708627, 2.081754, -1.503966, 2.868543
-13.708627, 2.081754, -1.503966, 2.868543
-13.706592, 2.053308, -1.506787, 2.835102
-13.706592, 2.053308, -1.506787, 2.835102
-13.704597, 2.025219, -1.508570, 2.796940
-13.704597, 2.025219, -1.508570, 2.796940
-13.704597, 2.025219, -1.508570, 2.796940
-13.702680, 1.997525, -1.509988, 2.755056
-13.702680, 1.997525, -1.509988, 2.755056
-13.700812, 1.970249, -1.510824, 2.713031
-13.700812, 1.970249, -1.510824, 2.713031
-13.700812, 1.970249, -1.510824, 2.713031
-13.699019, 1.943306, -1.511578, 2.687315
-13.699019, 1.943306, -1.511578, 2.687315
-13.697266, 1.916680, -1.511944, 2.649594
-13.697266, 1.916680, -1.511944, 2.649594
-13.697266, 1.916680, -1.511944, 2.649594
-13.695581, 1.890403, -1.512378, 2.616562
-13.695581, 1.890403, -1.512378, 2.616562
-13.693928, 1.864442, -1.512524, 2.586171
-13.693928, 1.864442, -1.512524, 2.586171
-13.693928, 1.864442, -1.512524, 2.586171
-13.692332, 1.838783, -1.512795, 2.555397
-13.692332, 1.838783, -1.512795, 2.555397
-13.690764, 1.813488, -1.512829, 2.513327
-13.690764, 1.813488, -1.512829, 2.513327
-13.690764, 1.813488, -1.512829, 2.513327
-13.689249, 1.788543, -1.513030, 2.484991
-13.689249, 1.788543, -1.513030, 2.484991
-13.687753, 1.763902, -1.513010, 2.452145
-13.687753, 1.763902, -1.513010, 2.452145
-13.687753, 1.763902, -1.513010, 2.452145
-13.686300, 1.739549, -1.513163, 2.427274
-13.686300, 1.739549, -1.513163, 2.427274
-13.684860, 1.715468, -1.513109, 2.397409
-13.684860, 1.715468, -1.513109, 2.397409
-13.684860, 1.715468, -1.513109, 2.397409
-13.683463, 1.691724, -1.513243, 2.359590
-13.683463, 1.691724, -1.513243, 2.359590
-13.682079, 1.668352, -1.513171, 2.323071
-13.682079, 1.668352, -1.513171, 2.323071
-13.682079, 1.668352, -1.513171, 2.323071
-13.680735, 1.645299, -1.513290, 2.295254
-13.680735, 1.645299, -1.513290, 2.295254
-13.679397, 1.622532, -1.513211, 2.266187
-13.679397, 1.622532, -1.513211, 2.266187
-13.679397, 1.622532, -1.513211, 2.266187
-13.678075, 1.599733, -1.513296, 2.301080
-13.678075, 1.599733, -1.513296, 2.301080
-13.676725, 1.576596, -1.513225, 2.334313
-13.676725, 1.576596, -1.513225, 2.334313
-13.676725, 1.576596, -1.513225, 2.334313
-13.675370, 1.553134, -1.513294, 2.365967
-13.675370, 1.553134, -1.513294, 2.365967
-13.673987, 1.529363, -1.513213, 2.396115
-13.673987, 1.529363, -1.513213, 2.396115
-13.673987, 1.529363, -1.513213, 2.396115
-13.672601, 1.505298, -1.513280, 2.424830
-13.672601, 1.505298, -1.513280, 2.424830
-13.671165, 1.480956, -1.512932, 2.452179
-13.671165, 1.480956, -1.512932, 2.452179
-13.671165, 1.480956, -1.512932, 2.452179
-13.669637, 1.456351, -1.511849, 2.478228
-13.669637, 1.456351, -1.511849, 2.478228
-13.668071, 1.431494, -1.510798, 2.503038
-13.668071, 1.431494, -1.510798, 2.503038
-13.668071, 1.431494, -1.510798, 2.503038
-13.666515, 1.406453, -1.510240, 2.514781
-13.666515, 1.406453, -1.510240, 2.514781
-13.664941, 1.381239, -1.509745, 2.537853
-13.664941, 1.381239, -1.509745, 2.537853
-13.664941, 1.381239, -1.509745, 2.537853
-13.663372, 1.355859, -1.509550, 2.547941
-13.663372, 1.355859, -1.509550, 2.547941
-13.661763, 1.330382, -1.508997, 2.557549
-13.661763, 1.330382, -1.508997, 2.557549
-13.661763, 1.330382, -1.508997, 2.557549
-13.660043, 1.304819, -1.507415, 2.566700
-13.660043, 1.304819, -1.507415, 2.566700
-13.658150, 1.279178, -1.504356, 2.575416
-13.658150, 1.279178, -1.504356, 2.575416
-13.658150, 1.279178, -1.504356, 2.575416
-13.656049, 1.253468, -1.499816, 2.583717
-13.656049, 1.253468, -1.499816, 2.583717
-13.653776, 1.227691, -1.494570, 2.591624
-13.653776, 1.227691, -1.494570, 2.591624
-13.653776, 1.227691, -1.494570, 2.591624
-13.651309, 1.201855, -1.488580, 2.599155
-13.651309, 1.201855, -1.488580, 2.599155
-13.648711, 1.176327, -1.482074, 2.532746
-13.648711, 1.176327, -1.482074, 2.532746
-13.648711, 1.176327, -1.482074, 2.532746
-13.645952, 1.151099, -1.475014, 2.543076
-13.645952, 1.151099, -1.475014, 2.543076
-13.643061, 1.126113, -1.467919, 2.487333
-13.643061, 1.126113, -1.467919, 2.487333
-13.643061, 1.126113, -1.467919, 2.487333
-13.640042, 1.101651, -1.460311, 2.442192
-13.640042, 1.101651, -1.460311, 2.442192
-13.636917, 1.077615, -1.452839, 2.405637
-13.636917, 1.077615, -1.452839, 2.405637
-13.636917, 1.077615, -1.452839, 2.405637
-13.633645, 1.053931, -1.445236, 2.376035
-13.633645, 1.053931, -1.445236, 2.376035
-13.630276, 1.030532, -1.438285, 2.352063
-13.630276, 1.030532, -1.438285, 2.352063
-13.630276, 1.030532, -1.438285, 2.352063
-13.626849, 1.007361, -1.432360, 2.332651
-13.626849, 1.007361, -1.432360, 2.332651
-13.623321, 0.984382, -1.426812, 2.316931
-13.623321, 0.984382, -1.426812, 2.316931
-13.623321, 0.984382, -1.426812, 2.316931
-13.619713, 0.961560, -1.421827, 2.304200
-13.619713, 0.961560, -1.421827, 2.304200
-13.615993, 0.938872, -1.416921, 2.293891
-13.615993, 0.938872, -1.416921, 2.293891
-13.615993, 0.938872, -1.416921, 2.293891
-13.612187, 0.916294, -1.412374, 2.285543
-13.612187, 0.916294, -1.412374, 2.285543
-13.608242, 0.893816, -1.407469, 2.278783
-13.608242, 0.893816, -1.407469, 2.278783
-13.608242, 0.893816, -1.407469, 2.278783
-13.604090, 0.871437, -1.401530, 2.273308
-13.604090, 0.871437, -1.401530, 2.273308
-13.599673, 0.849160, -1.394148, 2.268875
-13.599673, 0.849160, -1.394148, 2.268875
-13.599673, 0.849160, -1.394148, 2.268875
-13.594920, 0.826858, -1.385295, 2.291753
-13.594920, 0.826858, -1.385295, 2.291753
-13.589760, 0.804418, -1.374916, 2.313542
-13.589760, 0.804418, -1.374916, 2.313542
-13.589760, 0.804418, -1.374916, 2.313542
-13.584146, 0.781867, -1.362767, 2.334296
-13.584146, 0.781867, -1.362767, 2.334296
-13.578031, 0.759237, -1.348684, 2.354063
-13.578031, 0.759237, -1.348684, 2.354063
-13.578031, 0.759237, -1.348684, 2.354063
-13.571405, 0.736752, -1.332043, 2.334270
-13.571405, 0.736752, -1.332043, 2.334270
-13.564222, 0.714439, -1.313122, 2.354038
-13.564222, 0.714439, -1.313122, 2.354038
-13.564222, 0.714439, -1.313122, 2.354038
-13.556394, 0.692139, -1.292428, 2.372866
-13.556394, 0.692139, -1.292428, 2.372866
-13.547876, 0.669897, -1.269757, 2.390799
-13.547876, 0.669897, -1.269757, 2.390799
-13.547876, 0.669897, -1.269757, 2.390799
-13.538642, 0.647752, -1.245181, 2.407879
-13.538642, 0.647752, -1.245181, 2.407879
-13.528707, 0.625731, -1.219242, 2.424147
-13.528707, 0.625731, -1.219242, 2.424147
-13.528707, 0.625731, -1.219242, 2.424147
-13.518085, 0.603855, -1.192345, 2.439641
-13.518085, 0.603855, -1.192345, 2.439641
-13.506786, 0.582151, -1.164750, 2.454398
-13.506786, 0.582151, -1.164750, 2.454398
-13.506786, 0.582151, -1.164750, 2.454398
-13.494791, 0.560590, -1.136832, 2.480342
-13.494791, 0.560590, -1.136832, 2.480342
-13.482081, 0.539147, -1.108760, 2.505052
-13.482081, 0.539147, -1.108760, 2.505052
-13.482081, 0.539147, -1.108760, 2.505052
-13.468662, 0.517856, -1.080456, 2.528586
-13.468662, 0.517856, -1.080456, 2.528586
-13.454540, 0.496747, -1.051880, 2.551002
-13.454540, 0.496747, -1.051880, 2.551002
-13.454540, 0.496747, -1.051880, 2.551002
-13.439721, 0.475853, -1.023017, 2.572352
-13.439721, 0.475853, -1.023017, 2.572352
-13.424208, 0.455206, -0.993861, 2.592687
-13.424208, 0.455206, -0.993861, 2.592687
-13.424208, 0.455206, -0.993861, 2.592687
-13.408300, 0.435228, -0.962663, 2.515194
-13.408300, 0.435228, -0.962663, 2.515194
-13.392201, 0.416176, -0.929457, 2.473533
-13.392201, 0.416176, -0.929457, 2.473533
-13.392201, 0.416176, -0.929457, 2.473533
-13.375783, 0.397878, -0.896142, 2.443479
-13.375783, 0.397878, -0.896142, 2.443479
-13.358960, 0.380169, -0.864378, 2.441845
-13.358960, 0.380169, -0.864378, 2.441845
-13.358960, 0.380169, -0.864378, 2.441845
-13.341660, 0.362895, -0.835032, 2.447783
-13.341660, 0.362895, -0.835032, 2.447783
-13.323892, 0.345980, -0.808180, 2.458717
-13.323892, 0.345980, -0.808180, 2.458717
-13.323892, 0.345980, -0.808180, 2.458717
-13.305657, 0.329347, -0.783820, 2.477620
-13.305657, 0.329347, -0.783820, 2.477620
-13.286953, 0.312914, -0.761898, 2.501984
-13.286953, 0.312914, -0.761898, 2.501984
-13.286953, 0.312914, -0.761898, 2.501984
-13.267797, 0.296620, -0.742278, 2.527733
-13.267797, 0.296620, -0.742278, 2.527733
-13.248209, 0.280408, -0.724860, 2.557712
-13.248209, 0.280408, -0.724860, 2.557712
-13.248209, 0.280408, -0.724860, 2.557712
-13.228220, 0.264231, -0.709553, 2.585320
-13.228220, 0.264231, -0.709553, 2.585320
-13.207825, 0.248047, -0.696084, 2.621800
-13.207825, 0.248047, -0.696084, 2.621800
-13.207825, 0.248047, -0.696084, 2.621800
-13.186971, 0.231857, -0.683583, 2.658483
-13.186971, 0.231857, -0.683583, 2.658483
-13.165640, 0.215628, -0.671955, 2.702107
-13.165640, 0.215628, -0.671955, 2.702107
-13.165640, 0.215628, -0.671955, 2.702107
-13.143794, 0.199367, -0.660654, 2.744596
-13.143794, 0.199367, -0.660654, 2.744596
-13.121438, 0.183057, -0.649765, 2.790019
-13.121438, 0.183057, -0.649765, 2.790019
-13.121438, 0.183057, -0.649765, 2.790019
-13.098516, 0.166691, -0.638949, 2.843164
-13.098516, 0.166691, -0.638949, 2.843164
-13.075010, 0.150238, -0.628391, 2.895122
-13.075010, 0.150238, -0.628391, 2.895122
-13.075010, 0.150238, -0.628391, 2.895122
-13.050883, 0.133704, -0.617790, 2.954650
-13.050883, 0.133704, -0.617790, 2.954650
-13.026124, 0.117067, -0.607350, 3.011212
-13.026124, 0.117067, -0.607350, 3.011212
-13.026124, 0.117067, -0.607350, 3.011212
-13.000719, 0.100353, -0.596766, 3.070870
-13.000719, 0.100353, -0.596766, 3.070870
-12.974636, 0.083526, -0.586323, 3.137060
-12.974636, 0.083526, -0.586323, 3.137060
-12.974636, 0.083526, -0.586323, 3.137060
-12.947805, 0.066573, -0.575839, 3.210785
-12.947805, 0.066573, -0.575839, 3.210785
-12.920167, 0.049443, -0.565598, 3.292363
-12.920167, 0.049443, -0.565598, 3.292363
-12.920167, 0.049443, -0.565598, 3.292363
-12.891689, 0.032146, -0.555332, 3.371435
-12.891689, 0.032146, -0.555332, 3.371435
-12.863116, 0.015165, -0.543713, 3.276335
-12.863116, 0.015165, -0.543713, 3.276335
-12.863116, 0.015165, -0.543713, 3.276335
-12.835170, -0.001007, -0.529431, 3.181235
-12.835170, -0.001007, -0.529431, 3.181235
-12.807884, -0.016416, -0.513695, 3.086135
-12.807884, -0.016416, -0.513695, 3.086135
-12.807884, -0.016416, -0.513695, 3.086135
-12.780393, -0.031457, -0.498423, 3.181235
-12.780393, -0.031457, -0.498423, 3.181235
-12.751843, -0.046537, -0.484691, 3.276335
-12.751843, -0.046537, -0.484691, 3.276335
-12.751843, -0.046537, -0.484691, 3.276335
-12.722230, -0.061632, -0.471549, 3.371435
-12.722230, -0.061632, -0.471549, 3.371435
-12.691575, -0.076771, -0.459035, 3.466535
-12.691575, -0.076771, -0.459035, 3.466535
-12.691575, -0.076771, -0.459035, 3.466535
-12.659901, -0.091992, -0.447380, 3.561635
-12.659901, -0.091992, -0.447380, 3.561635
-12.627246, -0.107326, -0.436774, 3.653804
-12.627246, -0.107326, -0.436774, 3.653804
-12.627246, -0.107326, -0.436774, 3.653804
-12.593654, -0.122782, -0.427177, 3.741590
-12.593654, -0.122782, -0.427177, 3.741590
-12.559157, -0.138318, -0.418045, 3.825203
-12.559157, -0.138318, -0.418045, 3.825203
-12.559157, -0.138318, -0.418045, 3.825203
-12.523798, -0.153925, -0.409350, 3.904839
-12.523798, -0.153925, -0.409350, 3.904839
-12.487604, -0.169562, -0.400700, 3.980689
-12.487604, -0.169562, -0.400700, 3.980689
-12.487604, -0.169562, -0.400700, 3.980689
-12.450613, -0.185219, -0.392198, 4.052933
-12.450613, -0.185219, -0.392198, 4.052933
-12.412849, -0.200856, -0.383526, 4.121741
-12.412849, -0.200856, -0.383526, 4.121741
-12.412849, -0.200856, -0.383526, 4.121741
-12.374347, -0.216464, -0.374860, 4.187277
-12.374347, -0.216464, -0.374860, 4.187277
-12.335128, -0.232001, -0.365921, 4.249697
-12.335128, -0.232001, -0.365921, 4.249697
-12.335128, -0.232001, -0.365921, 4.249697
-12.295225, -0.247463, -0.356927, 4.309149
-12.295225, -0.247463, -0.356927, 4.309149
-12.254655, -0.262806, -0.347613, 4.365774
-12.254655, -0.262806, -0.347613, 4.365774
-12.254655, -0.262806, -0.347613, 4.365774
-12.213449, -0.278027, -0.338225, 4.419706
-12.213449, -0.278027, -0.338225, 4.419706
-12.171622, -0.293082, -0.328500, 4.471074
-12.171622, -0.293082, -0.328500, 4.471074
-12.171622, -0.293082, -0.328500, 4.471074
-12.129203, -0.307970, -0.318701, 4.520000
-12.129203, -0.307970, -0.318701, 4.520000
-12.086207, -0.322647, -0.308566, 4.566599
-12.086207, -0.322647, -0.308566, 4.566599
-12.086207, -0.322647, -0.308566, 4.566599
-12.042658, -0.337112, -0.298366, 4.610982
-12.042658, -0.337112, -0.298366, 4.610982
-11.998571, -0.351324, -0.287834, 4.653255
-11.998571, -0.351324, -0.287834, 4.653255
-11.998571, -0.351324, -0.287834, 4.653255
-11.953971, -0.365281, -0.277252, 4.693517
-11.953971, -0.365281, -0.277252, 4.693517
-11.908867, -0.378943, -0.266345, 4.731866
-11.908867, -0.378943, -0.266345, 4.731866
-11.908867, -0.378943, -0.266345, 4.731866
-11.863286, -0.392309, -0.255401, 4.768390
-11.863286, -0.392309, -0.255401, 4.768390
-11.817236, -0.405340, -0.244142, 4.803178
-11.817236, -0.405340, -0.244142, 4.803178
-11.817236, -0.405340, -0.244142, 4.803178
-11.770742, -0.418038, -0.232858, 4.836312
-11.770742, -0.418038, -0.232858, 4.836312
-11.723812, -0.430361, -0.221266, 4.867871
-11.723812, -0.430361, -0.221266, 4.867871
-11.723812, -0.430361, -0.221266, 4.867871
-11.676474, -0.442336, -0.209940, 4.897928
-11.676474, -0.442336, -0.209940, 4.897928
-11.628754, -0.453989, -0.199319, 4.926557
-11.628754, -0.453989, -0.199319, 4.926557
-11.628754, -0.453989, -0.199319, 4.926557
-11.580660, -0.465281, -0.188973, 4.953824
-11.580660, -0.465281, -0.188973, 4.953824
-11.532213, -0.476223, -0.179088, 4.979795
-11.532213, -0.476223, -0.179088, 4.979795
-11.532213, -0.476223, -0.179088, 4.979795
-11.483420, -0.486781, -0.169273, 5.004531
-11.483420, -0.486781, -0.169273, 5.004531
-11.434303, -0.496967, -0.159757, 5.028090
-11.434303, -0.496967, -0.159757, 5.028090
-11.434303, -0.496967, -0.159757, 5.028090
-11.384868, -0.506750, -0.150176, 5.050529
-11.384868, -0.506750, -0.150176, 5.050529
-11.335136, -0.516146, -0.140791, 5.071902
-11.335136, -0.516146, -0.140791, 5.071902
-11.335136, -0.516146, -0.140791, 5.071902
-11.285115, -0.525123, -0.131259, 5.092258
-11.285115, -0.525123, -0.131259, 5.092258
-11.234821, -0.533697, -0.121859, 5.111646
-11.234821, -0.533697, -0.121859, 5.111646
-11.234821, -0.533697, -0.121859, 5.111646
-11.184264, -0.541839, -0.112261, 5.130112
-11.184264, -0.541839, -0.112261, 5.130112
-11.133459, -0.549565, -0.102762, 5.147700
-11.082415, -0.556844, -0.093038, 5.164452
-11.031146, -0.563695, -0.083395, 5.180408
-10.979662, -0.570085, -0.073514, 5.195604
-10.979662, -0.570085, -0.073514, 5.195604
-10.979662, -0.570085, -0.073514, 5.195604
-10.927975, -0.576034, -0.063707, 5.210078
-10.876093, -0.581509, -0.053658, 5.223864
-10.876093, -0.581509, -0.053658, 5.223864
-10.876093, -0.581509, -0.053658, 5.223864
-10.824569, -0.586474, -0.042256, 5.128764
-10.824569, -0.586474, -0.042256, 5.128764
-10.773945, -0.590841, -0.027973, 5.033664
-10.773945, -0.590841, -0.027973, 5.033664
-10.773945, -0.590841, -0.027973, 5.033664
-10.724230, -0.594653, -0.011736, 4.938564
-10.724230, -0.594653, -0.011736, 4.938564
-10.675423, -0.597829, 0.007044, 4.843464
-10.675423, -0.597829, 0.007044, 4.843464
-10.675423, -0.597829, 0.007044, 4.843464
-10.627526, -0.600256, 0.029226, 4.748364
-10.627526, -0.600256, 0.029226, 4.748364
-10.580545, -0.601831, 0.055486, 4.653264
-10.580545, -0.601831, 0.055486, 4.653264
-10.580545, -0.601831, 0.055486, 4.653264
-10.534493, -0.602449, 0.086355, 4.558164
-10.534493, -0.602449, 0.086355, 4.558164
-10.489390, -0.602043, 0.121799, 4.463064
-10.489390, -0.602043, 0.121799, 4.463064
-10.489390, -0.602043, 0.121799, 4.463064
-10.445256, -0.600677, 0.160111, 4.367964
-10.445256, -0.600677, 0.160111, 4.367964
-10.402112, -0.598423, 0.199590, 4.272864
-10.402112, -0.598423, 0.199590, 4.272864
-10.402112, -0.598423, 0.199590, 4.272864
-10.359973, -0.595333, 0.238922, 4.177764
-10.359973, -0.595333, 0.238922, 4.177764
-10.318854, -0.591452, 0.277072, 4.082664
-10.318854, -0.591452, 0.277072, 4.082664
-10.318854, -0.591452, 0.277072, 4.082664
-10.278770, -0.586822, 0.313217, 3.987564
-10.278770, -0.586822, 0.313217, 3.987564
-10.239733, -0.581492, 0.346691, 3.892464
-10.239733, -0.581492, 0.346691, 3.892464
-10.239733, -0.581492, 0.346691, 3.892464
-10.201752, -0.575515, 0.376951, 3.797364
-10.201752, -0.575515, 0.376951, 3.797364
-10.164833, -0.568952, 0.403550, 3.702264
-10.164833, -0.568952, 0.403550, 3.702264
-10.164833, -0.568952, 0.403550, 3.702264
-10.128978, -0.561876, 0.426126, 3.607164
-10.128978, -0.561876, 0.426126, 3.607164
-10.094183, -0.554367, 0.444384, 3.512064
-10.094183, -0.554367, 0.444384, 3.512064
-10.094183, -0.554367, 0.444384, 3.512064
-10.060440, -0.546514, 0.458093, 3.416964
-10.060440, -0.546514, 0.458093, 3.416964
-10.027735, -0.538413, 0.467080, 3.321864
-10.027735, -0.538413, 0.467080, 3.321864
-10.027735, -0.538413, 0.467080, 3.321864
-9.996047, -0.530168, 0.471233, 3.226764
-9.996047, -0.530168, 0.471233, 3.226764
-9.965352, -0.521887, 0.470492, 3.131664
-9.965352, -0.521887, 0.470492, 3.131664
-9.965352, -0.521887, 0.470492, 3.131664
-9.935623, -0.513680, 0.464854, 3.036564
-9.935623, -0.513680, 0.464854, 3.036564
-9.906839, -0.505625, 0.454803, 2.941464
-9.906839, -0.505625, 0.454803, 2.941464
-9.906839, -0.505625, 0.454803, 2.941464
-9.878121, -0.497336, 0.440565, 3.036564
-9.878121, -0.497336, 0.440565, 3.036564
-9.848549, -0.488579, 0.422479, 3.131664
-9.848549, -0.488579, 0.422479, 3.131664
-9.848549, -0.488579, 0.422479, 3.131664
-9.818091, -0.479467, 0.402607, 3.226764
-9.818091, -0.479467, 0.402607, 3.226764
-9.786726, -0.470068, 0.382438, 3.321864
-9.786726, -0.470068, 0.382438, 3.321864
-9.786726, -0.470068, 0.382438, 3.321864
-9.754440, -0.460430, 0.362954, 3.416964
-9.754440, -0.460430, 0.362954, 3.416964
-9.721224, -0.450582, 0.344805, 3.512064
-9.721224, -0.450582, 0.344805, 3.512064
-9.721224, -0.450582, 0.344805, 3.512064
-9.687077, -0.440539, 0.328424, 3.606590
-9.687077, -0.440539, 0.328424, 3.606590
-9.652023, -0.430310, 0.314095, 3.696622
-9.652023, -0.430310, 0.314095, 3.696622
-9.652023, -0.430310, 0.314095, 3.696622
-9.616103, -0.419910, 0.301815, 3.782373
-9.616103, -0.419910, 0.301815, 3.782373
-9.579345, -0.409396, 0.291010, 3.864046
-9.579345, -0.409396, 0.291010, 3.864046
-9.579345, -0.409396, 0.291010, 3.864046
-9.541785, -0.398788, 0.281583, 3.941835
-9.541785, -0.398788, 0.281583, 3.941835
-9.503450, -0.388131, 0.273048, 4.015926
-9.503450, -0.388131, 0.273048, 4.015926
-9.503450, -0.388131, 0.273048, 4.015926
-9.464380, -0.377418, 0.265628, 4.086494
-9.464380, -0.377418, 0.265628, 4.086494
-9.424615, -0.366634, 0.259478, 4.153706
-9.424615, -0.366634, 0.259478, 4.153706
-9.424615, -0.366634, 0.259478, 4.153706
-9.384181, -0.355815, 0.254097, 4.217722
-9.384181, -0.355815, 0.254097, 4.217722
-9.343110, -0.344956, 0.249514, 4.278695
-9.343110, -0.344956, 0.249514, 4.278695
-9.343110, -0.344956, 0.249514, 4.278695
-9.301425, -0.334090, 0.245310, 4.336768
-9.301425, -0.334090, 0.245310, 4.336768
-9.259159, -0.323208, 0.241600, 4.392079
-9.216333, -0.312338, 0.238022, 4.444761
-9.216333, -0.312338, 0.238022, 4.444761
-9.172976, -0.301470, 0.234750, 4.494938
-9.172976, -0.301470, 0.234750, 4.494938
-9.172976, -0.301470, 0.234750, 4.494938
-9.084754, -0.279806, 0.228362, 4.588247
-9.084754, -0.279806, 0.228362, 4.588247
-9.039933, -0.269026, 0.225156, 4.631600
-9.039933, -0.269026, 0.225156, 4.631600
-8.994670, -0.258275, 0.222084, 4.672893
-8.994670, -0.258275, 0.222084, 4.672893
-8.994670, -0.258275, 0.222084, 4.672893
-8.948974, -0.247602, 0.218587, 4.712222
-8.948974, -0.247602, 0.218587, 4.712222
-8.902855, -0.237058, 0.214237, 4.749681
-8.902855, -0.237058, 0.214237, 4.749681
-8.902855, -0.237058, 0.214237, 4.749681
-8.856335, -0.226627, 0.209441, 4.785358
-8.856335, -0.226627, 0.209441, 4.785358
-8.809425, -0.216343, 0.204020, 4.819340
-8.809425, -0.216343, 0.204020, 4.819340
-8.809425, -0.216343, 0.204020, 4.819340
-8.762147, -0.206195, 0.198346, 4.851705
-8.762147, -0.206195, 0.198346, 4.851705
-8.714509, -0.196218, 0.192202, 4.882531
-8.714509, -0.196218, 0.192202, 4.882531
-8.714509, -0.196218, 0.192202, 4.882531
-8.666531, -0.186400, 0.185938, 4.911892
-8.666531, -0.186400, 0.185938, 4.911892
-8.618221, -0.176779, 0.179306, 4.939857
-8.618221, -0.176779, 0.179306, 4.939857
-8.618221, -0.176779, 0.179306, 4.939857
-8.569597, -0.167344, 0.172642, 4.966491
-8.569597, -0.167344, 0.172642, 4.966491
-8.520665, -0.158130, 0.165676, 4.991860
-8.520665, -0.158130, 0.165676, 4.991860
-8.520665, -0.158130, 0.165676, 4.991860
-8.471442, -0.149126, 0.158733, 5.016022
-8.471442, -0.149126, 0.158733, 5.016022
-8.421936, -0.140369, 0.151529, 5.039035
-8.421936, -0.140369, 0.151529, 5.039035
-8.421936, -0.140369, 0.151529, 5.039035
-8.372161, -0.131845, 0.144383, 5.060954
-8.372161, -0.131845, 0.144383, 5.060954
-8.322123, -0.123589, 0.137000, 5.081830
-8.322123, -0.123589, 0.137000, 5.081830
-8.322123, -0.123589, 0.137000, 5.081830
-8.271838, -0.115590, 0.129697, 5.101714
-8.271838, -0.115590, 0.129697, 5.101714
-8.221311, -0.107880, 0.122171, 5.120653
-8.221311, -0.107880, 0.122171, 5.120653
-8.221311, -0.107880, 0.122171, 5.120653
-8.170559, -0.100421, 0.115034, 5.138691
-8.170559, -0.100421, 0.115034, 5.138691
-8.119599, -0.093175, 0.108754, 5.155871
-8.119599, -0.093175, 0.108754, 5.155871
-8.119599, -0.093175, 0.108754, 5.155871
-8.068435, -0.086175, 0.102874, 5.172234
-8.068435, -0.086175, 0.102874, 5.172234
-8.017080, -0.079401, 0.097590, 5.187820
-8.017080, -0.079401, 0.097590, 5.187820
-8.017080, -0.079401, 0.097590, 5.187820
-7.965539, -0.072880, 0.092489, 5.202664
-7.965539, -0.072880, 0.092489, 5.202664
-7.913823, -0.066588, 0.087806, 5.216802
-7.913823, -0.066588, 0.087806, 5.216802
-7.913823, -0.066588, 0.087806, 5.216802
-7.861937, -0.060550, 0.083158, 5.230268
-7.861937, -0.060550, 0.083158, 5.230268
-7.809894, -0.054740, 0.078811, 5.243094
-7.809894, -0.054740, 0.078811, 5.243094
-7.809894, -0.054740, 0.078811, 5.243094
-7.757697, -0.049183, 0.074404, 5.255310
-7.757697, -0.049183, 0.074404, 5.255310
-7.705357, -0.043851, 0.070223, 5.266945
-7.705357, -0.043851, 0.070223, 5.266945
-7.705357, -0.043851, 0.070223, 5.266945
-7.652877, -0.038769, 0.065920, 5.278027
-7.652877, -0.038769, 0.065920, 5.278027
-7.600268, -0.033909, 0.061799, 5.288582
-7.600268, -0.033909, 0.061799, 5.288582
-7.600268, -0.033909, 0.061799, 5.288582
-7.547534, -0.029296, 0.057520, 5.298634
-7.547534, -0.029296, 0.057520, 5.298634
-7.494682, -0.024903, 0.053395, 5.308209
-7.494682, -0.024903, 0.053395, 5.308209
-7.494682, -0.024903, 0.053395, 5.308209
-7.441716, -0.020755, 0.049091, 5.317329
-7.441716, -0.020755, 0.049091, 5.317329
-7.388645, -0.016826, 0.044928, 5.326015
-7.388645, -0.016826, 0.044928, 5.326015
-7.388645, -0.016826, 0.044928, 5.326015
-7.335471, -0.013141, 0.040576, 5.334288
-7.335471, -0.013141, 0.040576, 5.334288
-7.282201, -0.009674, 0.036358, 5.342168
-7.282201, -0.009674, 0.036358, 5.342168
-7.282201, -0.009674, 0.036358, 5.342168
-7.228839, -0.006451, 0.031946, 5.349673
-7.228839, -0.006451, 0.031946, 5.349673
-7.175391, -0.003446, 0.027667, 5.356821
-7.175391, -0.003446, 0.027667, 5.356821
-7.175391, -0.003446, 0.027667, 5.356821
-7.121860, -0.000686, 0.023193, 5.363629
-7.121860, -0.000686, 0.023193, 5.363629
-7.068252, 0.001855, 0.018854, 5.370113
-7.068252, 0.001855, 0.018854, 5.370113
