px, py, yaw, odom_speed
9.534129, 7.870963, 1.945932, 2.459019
9.534129, 7.870963, 1.945932, 2.459019
9.522856, 7.892894, 1.973905, 2.472856
9.522856, 7.892894, 1.973905, 2.472856
9.522856, 7.892894, 1.973905, 2.472856
9.510870, 7.914665, 2.002276, 2.497921
9.510870, 7.914665, 2.002276, 2.497921
9.498152, 7.936302, 2.030839, 2.521795
9.498152, 7.936302, 2.030839, 2.521795
9.498152, 7.936302, 2.030839, 2.521795
9.484711, 7.957773, 2.059659, 2.544534
9.484711, 7.957773, 2.059659, 2.544534
9.470553, 7.979045, 2.088765, 2.566191
9.470553, 7.979045, 2.088765, 2.566191
9.470553, 7.979045, 2.088765, 2.566191
9.455685, 8.000086, 2.118168, 2.586819
9.455685, 8.000086, 2.118168, 2.586819
9.440411, 8.020438, 2.149778, 2.502535
9.440411, 8.020438, 2.149778, 2.502535
9.440411, 8.020438, 2.149778, 2.502535
9.424986, 8.039779, 2.183773, 2.445402
9.424986, 8.039779, 2.183773, 2.445402
9.409255, 8.058319, 2.217846, 2.417617
9.409255, 8.058319, 2.217846, 2.417617
9.409255, 8.058319, 2.217846, 2.417617
9.393109, 8.076261, 2.250169, 2.410007
9.393109, 8.076261, 2.250169, 2.410007
9.376499, 8.093740, 2.279997, 2.412772
9.376499, 8.093740, 2.279997, 2.412772
9.376499, 8.093740, 2.279997, 2.412772
9.359423, 8.110845, 2.307215, 2.421106
9.359423, 8.110845, 2.307215, 2.421106
9.341890, 8.127654, 2.331865, 2.436779
9.341890, 8.127654, 2.331865, 2.436779
9.341890, 8.127654, 2.331865, 2.436779
9.323918, 8.144233, 2.354079, 2.453554
9.323918, 8.144233, 2.354079, 2.453554
9.305527, 8.160645, 2.373970, 2.476310
9.305527, 8.160645, 2.373970, 2.476310
9.305527, 8.160645, 2.373970, 2.476310
9.286739, 8.176949, 2.391640, 2.499010
9.286739, 8.176949, 2.391640, 2.499010
9.267589, 8.193189, 2.407182, 2.522616
9.267589, 8.193189, 2.407182, 2.522616
9.267589, 8.193189, 2.407182, 2.522616
9.248068, 8.209413, 2.420867, 2.554146
9.248068, 8.209413, 2.420867, 2.554146
9.228123, 8.225620, 2.433595, 2.585773
9.228123, 8.225620, 2.433595, 2.585773
9.228123, 8.225620, 2.433595, 2.585773
9.207776, 8.241842, 2.445234, 2.618605
9.207776, 8.241842, 2.445234, 2.618605
9.187021, 8.258129, 2.455704, 2.657876
9.187021, 8.258129, 2.455704, 2.657876
9.187021, 8.258129, 2.455704, 2.657876
9.165803, 8.274485, 2.465630, 2.700301
9.165803, 8.274485, 2.465630, 2.700301
9.144098, 8.290948, 2.474962, 2.748030
9.144098, 8.290948, 2.474962, 2.748030
9.144098, 8.290948, 2.474962, 2.748030
9.121907, 8.307483, 2.484195, 2.786829
9.121907, 8.307483, 2.484195, 2.786829
9.099240, 8.324101, 2.493160, 2.834391
9.099240, 8.324101, 2.493160, 2.834391
9.099240, 8.324101, 2.493160, 2.834391
9.076034, 8.340816, 2.502142, 2.885496
9.076034, 8.340816, 2.502142, 2.885496
9.052296, 8.357640, 2.510950, 2.933599
9.052296, 8.357640, 2.510950, 2.933599
9.052296, 8.357640, 2.510950, 2.933599
9.028008, 8.374525, 2.520154, 2.982503
9.028008, 8.374525, 2.520154, 2.982503
9.003126, 8.391447, 2.530063, 3.035670
9.003126, 8.391447, 2.530063, 3.035670
9.003126, 8.391447, 2.530063, 3.035670
8.977609, 8.408474, 2.539945, 3.099636
8.977609, 8.408474, 2.539945, 3.099636
8.951456, 8.425646, 2.549406, 3.157770
8.951456, 8.425646, 2.549406, 3.157770
8.951456, 8.425646, 2.549406, 3.157770
8.924654, 8.442911, 2.559058, 3.218498
8.924654, 8.442911, 2.559058, 3.218498
8.897105, 8.460281, 2.569128, 3.295213
8.897105, 8.460281, 2.569128, 3.295213
8.897105, 8.460281, 2.569128, 3.295213
8.869477, 8.477353, 2.580270, 3.200113
8.869477, 8.477353, 2.580270, 3.200113
8.842524, 8.493704, 2.592715, 3.105013
8.842524, 8.493704, 2.592715, 3.105013
8.842524, 8.493704, 2.592715, 3.105013
8.816212, 8.509277, 2.606904, 3.009913
8.816212, 8.509277, 2.606904, 3.009913
8.790505, 8.523997, 2.623443, 2.914813
8.790505, 8.523997, 2.623443, 2.914813
8.790505, 8.523997, 2.623443, 2.914813
8.765373, 8.537799, 2.642682, 2.819713
8.765373, 8.537799, 2.642682, 2.819713
8.739956, 8.551068, 2.661658, 2.914813
8.739956, 8.551068, 2.661658, 2.914813
8.739956, 8.551068, 2.661658, 2.914813
8.713412, 8.564219, 2.678606, 3.009913
8.713412, 8.564219, 2.678606, 3.009913
8.685751, 8.577243, 2.694802, 3.105013
8.685751, 8.577243, 2.694802, 3.105013
8.685751, 8.577243, 2.694802, 3.105013
8.657000, 8.590174, 2.710383, 3.200113
8.657000, 8.590174, 2.710383, 3.200113
8.627188, 8.603056, 2.725216, 3.295213
8.627188, 8.603056, 2.725216, 3.295213
8.627188, 8.603056, 2.725216, 3.295213
8.596337, 8.615927, 2.739139, 3.390313
8.596337, 8.615927, 2.739139, 3.390313
8.564469, 8.628823, 2.751984, 3.485413
8.564469, 8.628823, 2.751984, 3.485413
8.564469, 8.628823, 2.751984, 3.485413
8.531602, 8.641782, 2.763588, 3.580513
8.531602, 8.641782, 2.763588, 3.580513
8.497771, 8.654833, 2.773822, 3.671785
8.497771, 8.654833, 2.773822, 3.671785
8.497771, 8.654833, 2.773822, 3.671785
8.463025, 8.667986, 2.782769, 3.758717
8.463025, 8.667986, 2.782769, 3.758717
8.427396, 8.681203, 2.791007, 3.841515
8.427396, 8.681203, 2.791007, 3.841515
8.427396, 8.681203, 2.791007, 3.841515
8.390928, 8.694479, 2.798595, 3.920376
8.390928, 8.694479, 2.798595, 3.920376
8.353650, 8.707777, 2.805955, 3.995487
8.353650, 8.707777, 2.805955, 3.995487
8.353650, 8.707777, 2.805955, 3.995487
8.315600, 8.721093, 2.813009, 4.067026
8.315600, 8.721093, 2.813009, 4.067026
8.276805, 8.734390, 2.820098, 4.135164
8.276805, 8.734390, 2.820098, 4.135164
8.276805, 8.734390, 2.820098, 4.135164
8.237300, 8.747667, 2.827063, 4.200062
8.237300, 8.747667, 2.827063, 4.200062
8.197108, 8.760886, 2.834202, 4.261874
8.197108, 8.760886, 2.834202, 4.261874
8.197108, 8.760886, 2.834202, 4.261874
8.156263, 8.774047, 2.841309, 4.320747
8.156263, 8.774047, 2.841309, 4.320747
8.114785, 8.787113, 2.848659, 4.376821
8.114785, 8.787113, 2.848659, 4.376821
8.114785, 8.787113, 2.848659, 4.376821
8.072704, 8.800085, 2.856017, 4.430228
8.072704, 8.800085, 2.856017, 4.430228
8.030038, 8.812926, 2.863651, 4.481095
8.030038, 8.812926, 2.863651, 4.481095
8.030038, 8.812926, 2.863651, 4.481095
7.986815, 8.825638, 2.871305, 4.529544
7.986815, 8.825638, 2.871305, 4.529544
7.943051, 8.838182, 2.879247, 4.575689
7.943051, 8.838182, 2.879247, 4.575689
7.943051, 8.838182, 2.879247, 4.575689
7.898773, 8.850564, 2.887207, 4.619640
7.898773, 8.850564, 2.887207, 4.619640
7.853995, 8.862746, 2.895457, 4.661502
7.853995, 8.862746, 2.895457, 4.661502
7.853995, 8.862746, 2.895457, 4.661502
7.808741, 8.874731, 2.903718, 4.701372
7.808741, 8.874731, 2.903718, 4.701372
7.763024, 8.886483, 2.912265, 4.739347
7.763024, 8.886483, 2.912265, 4.739347
7.763024, 8.886483, 2.912265, 4.739347
7.716867, 8.898008, 2.920812, 4.775516
7.716867, 8.898008, 2.920812, 4.775516
7.670281, 8.909269, 2.929640, 4.809965
7.670281, 8.909269, 2.929640, 4.809965
7.670281, 8.909269, 2.929640, 4.809965
7.623288, 8.920271, 2.938459, 4.842776
7.623288, 8.920271, 2.938459, 4.842776
7.575899, 8.930980, 2.947553, 4.874027
7.575899, 8.930980, 2.947553, 4.874027
7.575899, 8.930980, 2.947553, 4.874027
7.528134, 8.941401, 2.956626, 4.903792
7.528134, 8.941401, 2.956626, 4.903792
7.480003, 8.951500, 2.965969, 4.932142
7.480003, 8.951500, 2.965969, 4.932142
7.480003, 8.951500, 2.965969, 4.932142
7.431524, 8.961285, 2.975282, 4.959144
7.431524, 8.961285, 2.975282, 4.959144
7.382707, 8.970719, 2.984860, 4.984861
7.382707, 8.970719, 2.984860, 4.984861
7.382707, 8.970719, 2.984860, 4.984861
7.333571, 8.979814, 2.994400, 5.009356
7.333571, 8.979814, 2.994400, 5.009356
7.284124, 8.988533, 3.004200, 5.032686
7.284124, 8.988533, 3.004200, 5.032686
7.284124, 8.988533, 3.004200, 5.032686
7.234382, 8.996887, 3.013952, 5.054907
7.234382, 8.996887, 3.013952, 5.054907
7.184356, 9.004840, 3.023961, 5.076071
7.184356, 9.004840, 3.023961, 5.076071
7.184356, 9.004840, 3.023961, 5.076071
7.134061, 9.012406, 3.033916, 5.096229
7.134061, 9.012406, 3.033916, 5.096229
7.083504, 9.019548, 3.044122, 5.115428
7.083504, 9.019548, 3.044122, 5.115428
7.083504, 9.019548, 3.044122, 5.115428
7.032703, 9.026281, 3.054267, 5.133715
7.032703, 9.026281, 3.054267, 5.133715
6.981665, 9.032568, 3.064660, 5.151132
6.981665, 9.032568, 3.064660, 5.151132
6.981665, 9.032568, 3.064660, 5.151132
6.930404, 9.038424, 3.074985, 5.167720
6.930404, 9.038424, 3.074985, 5.167720
6.879480, 9.043747, 3.087060, 5.072620
6.879480, 9.043747, 3.087060, 5.072620
6.879480, 9.043747, 3.087060, 5.072620
6.829456, 9.048507, 3.101556, 4.977520
6.829456, 9.048507, 3.101556, 4.977520
6.780329, 9.052633, 3.118953, 4.882420
6.780329, 9.052633, 3.118953, 4.882420
6.780329, 9.052633, 3.118953, 4.882420
6.732100, 9.056020, 3.140035, 4.787320
6.732100, 9.056020, 3.140035, 4.787320
6.684771, 9.058563, -3.117761, 4.692220
6.684771, 9.058563, -3.117761, 4.692220
6.684771, 9.058563, -3.117761, 4.692220
6.638353, 9.060162, -3.087570, 4.597120
6.638353, 9.060162, -3.087570, 4.597120
6.592861, 9.060746, -3.052634, 4.502020
6.592861, 9.060746, -3.052634, 4.502020
6.592861, 9.060746, -3.052634, 4.502020
6.548319, 9.060378, -3.014676, 4.406920
6.548319, 9.060378, -3.014676, 4.406920
6.504744, 9.059126, -2.975409, 4.311820
6.504744, 9.059126, -2.975409, 4.311820
6.504744, 9.059126, -2.975409, 4.311820
6.462153, 9.057041, -2.936162, 4.216720
6.462153, 9.057041, -2.936162, 4.216720
6.420562, 9.054162, -2.897979, 4.121620
6.420562, 9.054162, -2.897979, 4.121620
6.420562, 9.054162, -2.897979, 4.121620
6.379984, 9.050529, -2.861695, 4.026520
6.379984, 9.050529, -2.861695, 4.026520
6.340433, 9.046184, -2.827984, 3.931420
6.340433, 9.046184, -2.827984, 3.931420
6.340433, 9.046184, -2.827984, 3.931420
6.301919, 9.041178, -2.797399, 3.836320
6.301919, 9.041178, -2.797399, 3.836320
6.264449, 9.035568, -2.770395, 3.741220
6.264449, 9.035568, -2.770395, 3.741220
6.264449, 9.035568, -2.770395, 3.741220
6.228028, 9.029422, -2.747347, 3.646120
6.228028, 9.029422, -2.747347, 3.646120
6.192654, 9.022818, -2.728559, 3.551020
6.192654, 9.022818, -2.728559, 3.551020
6.192654, 9.022818, -2.728559, 3.551020
6.158321, 9.015841, -2.714274, 3.455920
6.158321, 9.015841, -2.714274, 3.455920
6.124151, 9.008111, -2.708749, 3.551020
6.124151, 9.008111, -2.708749, 3.551020
6.124151, 9.008111, -2.708749, 3.551020
6.089254, 8.999380, -2.713381, 3.643694
6.089254, 8.999380, -2.713381, 3.643694
6.053616, 8.989896, -2.724880, 3.731962
6.053616, 8.989896, -2.724880, 3.731962
6.053616, 8.989896, -2.724880, 3.731962
6.017248, 8.979813, -2.740290, 3.816032
6.017248, 8.979813, -2.740290, 3.816032
5.980167, 8.969235, -2.757378, 3.896105
5.980167, 8.969235, -2.757378, 3.896105
5.980167, 8.969235, -2.757378, 3.896105
5.942391, 8.958245, -2.774571, 3.972370
5.942391, 8.958245, -2.774571, 3.972370
5.903943, 8.946898, -2.790766, 4.045009
5.903943, 8.946898, -2.790766, 4.045009
5.903943, 8.946898, -2.790766, 4.045009
5.864844, 8.935253, -2.805417, 4.114193
5.864844, 8.935253, -2.805417, 4.114193
5.825102, 8.923403, -2.818796, 4.180089
5.825102, 8.923403, -2.818796, 4.180089
5.825102, 8.923403, -2.818796, 4.180089
5.784737, 8.911392, -2.830764, 4.242850
5.784737, 8.911392, -2.830764, 4.242850
5.743758, 8.899293, -2.841704, 4.302628
5.743758, 8.899293, -2.841704, 4.302628
5.743758, 8.899293, -2.841704, 4.302628
5.702190, 8.887130, -2.851516, 4.359563
5.702190, 8.887130, -2.851516, 4.359563
5.660045, 8.874962, -2.860606, 4.413791
5.660045, 8.874962, -2.860606, 4.413791
5.660045, 8.874962, -2.860606, 4.413791
5.617347, 8.862799, -2.868857, 4.465440
5.617347, 8.862799, -2.868857, 4.465440
5.574111, 8.850688, -2.876662, 4.514633
5.574111, 8.850688, -2.876662, 4.514633
5.574111, 8.850688, -2.876662, 4.514633
5.530361, 8.838632, -2.883870, 4.561487
5.530361, 8.838632, -2.883870, 4.561487
5.486111, 8.826672, -2.890852, 4.606114
5.486111, 8.826672, -2.890852, 4.606114
5.486111, 8.826672, -2.890852, 4.606114
5.441385, 8.814804, -2.897420, 4.648618
5.441385, 8.814804, -2.897420, 4.648618
5.396197, 8.803064, -2.903923, 4.689101
5.396197, 8.803064, -2.903923, 4.689101
5.396197, 8.803064, -2.903923, 4.689101
5.350569, 8.791444, -2.910142, 4.727659
5.350569, 8.791444, -2.910142, 4.727659
5.304515, 8.779980, -2.916407, 4.764384
5.304515, 8.779980, -2.916407, 4.764384
5.304515, 8.779980, -2.916407, 4.764384
5.258055, 8.768659, -2.922475, 4.799363
5.258055, 8.768659, -2.922475, 4.799363
5.211202, 8.757516, -2.928663, 4.832678
5.211202, 8.757516, -2.928663, 4.832678
5.211202, 8.757516, -2.928663, 4.832678
5.163976, 8.746538, -2.934708, 4.864409
5.163976, 8.746538, -2.934708, 4.864409
5.116387, 8.735756, -2.940920, 4.894632
5.116387, 8.735756, -2.940920, 4.894632
5.116387, 8.735756, -2.940920, 4.894632
5.068454, 8.725159, -2.947022, 4.923417
5.068454, 8.725159, -2.947022, 4.923417
5.020187, 8.714776, -2.953319, 4.950833
5.020187, 8.714776, -2.953319, 4.950833
5.020187, 8.714776, -2.953319, 4.950833
4.971604, 8.704594, -2.959522, 4.976946
4.971604, 8.704594, -2.959522, 4.976946
4.922712, 8.694644, -2.965937, 5.001817
4.922712, 8.694644, -2.965937, 5.001817
4.922712, 8.694644, -2.965937, 5.001817
4.873529, 8.684912, -2.972266, 5.025506
4.873529, 8.684912, -2.972266, 5.025506
4.824062, 8.675427, -2.978814, 5.048068
4.824062, 8.675427, -2.978814, 5.048068
4.824062, 8.675427, -2.978814, 5.048068
4.774327, 8.666176, -2.985278, 5.069558
4.774327, 8.666176, -2.985278, 5.069558
4.724331, 8.657189, -2.991964, 5.090025
4.724331, 8.657189, -2.991964, 5.090025
4.724331, 8.657189, -2.991964, 5.090025
4.674088, 8.648449, -2.998564, 5.109519
4.674088, 8.648449, -2.998564, 5.109519
4.623604, 8.639989, -3.005387, 5.128087
4.623604, 8.639989, -3.005387, 5.128087
4.623604, 8.639989, -3.005387, 5.128087
4.572893, 8.631790, -3.012119, 5.145771
4.572893, 8.631790, -3.012119, 5.145771
4.521961, 8.623885, -3.019073, 5.162615
4.521961, 8.623885, -3.019073, 5.162615
4.521961, 8.623885, -3.019073, 5.162615
4.470824, 8.616231, -3.025634, 5.178657
4.470824, 8.616231, -3.025634, 5.178657
4.419498, 8.608787, -3.031330, 5.193937
4.419498, 8.608787, -3.031330, 5.193937
4.419498, 8.608787, -3.031330, 5.193937
4.367987, 8.601585, -3.036624, 5.208491
4.367987, 8.601585, -3.036624, 5.208491
4.316303, 8.594601, -3.041317, 5.222352
4.316303, 8.594601, -3.041317, 5.222352
4.316303, 8.594601, -3.041317, 5.222352
4.264450, 8.587861, -3.045829, 5.235554
4.264450, 8.587861, -3.045829, 5.235554
4.212439, 8.581338, -3.049919, 5.248128
4.212439, 8.581338, -3.049919, 5.248128
4.212439, 8.581338, -3.049919, 5.248128
4.160274, 8.575057, -3.053975, 5.260105
4.160274, 8.575057, -3.053975, 5.260105
4.107967, 8.568990, -3.057727, 5.271512
4.107967, 8.568990, -3.057727, 5.271512
4.107967, 8.568990, -3.057727, 5.271512
4.055521, 8.563159, -3.061540, 5.282377
4.055521, 8.563159, -3.061540, 5.282377
4.002945, 8.557536, -3.065124, 5.292725
4.002945, 8.557536, -3.065124, 5.292725
4.002945, 8.557536, -3.065124, 5.292725
3.950244, 8.552144, -3.068829, 5.302580
3.950244, 8.552144, -3.068829, 5.302580
3.897426, 8.546954, -3.072350, 5.311968
3.897426, 8.546954, -3.072350, 5.311968
3.897426, 8.546954, -3.072350, 5.311968
3.844493, 8.541991, -3.076029, 5.320909
3.844493, 8.541991, -3.076029, 5.320909
3.791455, 8.537225, -3.079550, 5.329425
3.791455, 8.537225, -3.079550, 5.329425
3.791455, 8.537225, -3.079550, 5.329425
3.738314, 8.532682, -3.083248, 5.337535
3.738314, 8.532682, -3.083248, 5.337535
3.685078, 8.528334, -3.086803, 5.345261
3.685078, 8.528334, -3.086803, 5.345261
3.685078, 8.528334, -3.086803, 5.345261
3.631748, 8.524205, -3.090545, 5.352618
3.631748, 8.524205, -3.090545, 5.352618
3.578332, 8.520269, -3.094150, 5.359626
3.578332, 8.520269, -3.094150, 5.359626
3.578332, 8.520269, -3.094150, 5.359626
3.524831, 8.516551, -3.097947, 5.366301
3.524831, 8.516551, -3.097947, 5.366301
3.471252, 8.513024, -3.101607, 5.372659
3.471252, 8.513024, -3.101607, 5.372659
3.471252, 8.513024, -3.101607, 5.372659
3.417597, 8.509714, -3.105461, 5.378714
3.417597, 8.509714, -3.105461, 5.378714
3.363872, 8.506596, -3.109177, 5.384481
3.363872, 8.506596, -3.109177, 5.384481
3.363872, 8.506596, -3.109177, 5.384481
3.310078, 8.503695, -3.113084, 5.389974
3.310078, 8.503695, -3.113084, 5.389974
3.256220, 8.500986, -3.116852, 5.395206
3.256220, 8.500986, -3.116852, 5.395206
3.256220, 8.500986, -3.116852, 5.395206
3.202301, 8.498495, -3.120810, 5.400188
3.202301, 8.498495, -3.120810, 5.400188
3.148324, 8.496196, -3.124624, 5.404935
3.148324, 8.496196, -3.124624, 5.404935
3.148324, 8.496196, -3.124624, 5.404935
3.094292, 8.494116, -3.128627, 5.409455
3.094292, 8.494116, -3.128627, 5.409455
3.040209, 8.492231, -3.132483, 5.413760
3.040209, 8.492231, -3.132483, 5.413760
3.040209, 8.492231, -3.132483, 5.413760
2.986076, 8.490566, -3.136524, 5.417861
2.986076, 8.490566, -3.136524, 5.417861
2.931898, 8.489096, -3.140416, 5.421767
2.931898, 8.489096, -3.140416, 5.421767
2.931898, 8.489096, -3.140416, 5.421767
2.877676, 8.487848, 3.138694, 5.425487
2.877676, 8.487848, 3.138694, 5.425487
2.823414, 8.486797, 3.134770, 5.429030
2.823414, 8.486797, 3.134770, 5.429030
2.823414, 8.486797, 3.134770, 5.429030
2.769113, 8.485970, 3.130666, 5.432404
2.769113, 8.485970, 3.130666, 5.432404
2.714777, 8.485341, 3.126715, 5.435619
2.714777, 8.485341, 3.126715, 5.435619
2.714777, 8.485341, 3.126715, 5.435619
2.660407, 8.484938, 3.122585, 5.438680
2.660407, 8.484938, 3.122585, 5.438680
2.606006, 8.484735, 3.118611, 5.441596
2.606006, 8.484735, 3.118611, 5.441596
2.606006, 8.484735, 3.118611, 5.441596
2.551576, 8.484759, 3.114459, 5.444373
2.551576, 8.484759, 3.114459, 5.444373
2.497120, 8.484985, 3.110464, 5.447018
2.497120, 8.484985, 3.110464, 5.447018
2.497120, 8.484985, 3.110464, 5.447018
2.442639, 8.485439, 3.106293, 5.449537
2.442639, 8.485439, 3.106293, 5.449537
2.388135, 8.486097, 3.102281, 5.451937
2.388135, 8.486097, 3.102281, 5.451937
2.388135, 8.486097, 3.102281, 5.451937
2.333612, 8.486985, 3.098092, 5.454222
2.333612, 8.486985, 3.098092, 5.454222
2.279070, 8.488077, 3.094065, 5.456399
2.279070, 8.488077, 3.094065, 5.456399
2.279070, 8.488077, 3.094065, 5.456399
2.224512, 8.489402, 3.089862, 5.458472
2.224512, 8.489402, 3.089862, 5.458472
2.169938, 8.490919, 3.085980, 5.460447
2.169938, 8.490919, 3.085980, 5.460447
2.169938, 8.490919, 3.085980, 5.460447
2.115350, 8.492604, 3.082663, 5.462328
2.115350, 8.492604, 3.082663, 5.462328
2.060748, 8.494421, 3.080255, 5.464119
2.060748, 8.494421, 3.080255, 5.464119
2.060748, 8.494421, 3.080255, 5.464119
2.006134, 8.496393, 3.078280, 5.465825
2.006134, 8.496393, 3.078280, 5.465825
1.951508, 8.498490, 3.076956, 5.467450
1.951508, 8.498490, 3.076956, 5.467450
1.951508, 8.498490, 3.076956, 5.467450
1.896872, 8.500733, 3.075850, 5.468998
1.842225, 8.503087, 3.075221, 5.470472
1.842225, 8.503087, 3.075221, 5.470472
1.787570, 8.505572, 3.074665, 5.471876
1.732905, 8.508151, 3.074466, 5.473213
1.678233, 8.510844, 3.074244, 5.474487
1.623552, 8.513615, 3.074300, 5.475700
1.568865, 8.516482, 3.074268, 5.476856
1.514169, 8.519411, 3.074465, 5.477956
1.404757, 8.525479, 3.074797, 5.480003
1.404757, 8.525479, 3.074797, 5.480003
1.404757, 8.525479, 3.074797, 5.480003
1.350042, 8.528604, 3.074908, 5.480954
1.350042, 8.528604, 3.074908, 5.480954
1.295319, 8.531765, 3.075195, 5.481859
1.295319, 8.531765, 3.075195, 5.481859
1.295319, 8.531765, 3.075195, 5.481859
1.240590, 8.534982, 3.075315, 5.482722
1.185855, 8.538224, 3.075599, 5.483543
1.185855, 8.538224, 3.075599, 5.483543
1.185855, 8.538224, 3.075599, 5.483543
1.131114, 8.541513, 3.075708, 5.484326
1.131114, 8.541513, 3.075708, 5.484326
1.076367, 8.544819, 3.075976, 5.485071
1.076367, 8.544819, 3.075976, 5.485071
1.076367, 8.544819, 3.075976, 5.485071
1.021615, 8.548164, 3.076064, 5.485781
1.021615, 8.548164, 3.076064, 5.485781
0.966856, 8.551519, 3.076309, 5.486457
0.966856, 8.551519, 3.076309, 5.486457
0.966856, 8.551519, 3.076309, 5.486457
0.912093, 8.554907, 3.076374, 5.487101
0.912093, 8.554907, 3.076374, 5.487101
0.857324, 8.558300, 3.076595, 5.487714
0.857324, 8.558300, 3.076595, 5.487714
0.857324, 8.558300, 3.076595, 5.487714
0.802551, 8.561721, 3.076635, 5.488299
0.802551, 8.561721, 3.076635, 5.488299
0.747772, 8.565143, 3.076832, 5.488855
0.747772, 8.565143, 3.076832, 5.488855
0.747772, 8.565143, 3.076832, 5.488855
0.692989, 8.568590, 3.076850, 5.489385
0.692989, 8.568590, 3.076850, 5.489385
0.638201, 8.572033, 3.077026, 5.489890
0.638201, 8.572033, 3.077026, 5.489890
0.638201, 8.572033, 3.077026, 5.489890
0.583409, 8.575498, 3.077024, 5.490370
0.583409, 8.575498, 3.077024, 5.490370
0.528612, 8.578958, 3.077182, 5.490828
0.528612, 8.578958, 3.077182, 5.490828
0.528612, 8.578958, 3.077182, 5.490828
0.473812, 8.582438, 3.077163, 5.491264
0.473812, 8.582438, 3.077163, 5.491264
0.419007, 8.585909, 3.077305, 5.491680
0.419007, 8.585909, 3.077305, 5.491680
0.419007, 8.585909, 3.077305, 5.491680
0.364199, 8.589400, 3.077272, 5.492075
0.364199, 8.589400, 3.077272, 5.492075
0.309387, 8.592881, 3.077402, 5.492452
0.309387, 8.592881, 3.077402, 5.492452
0.309387, 8.592881, 3.077402, 5.492452
0.254572, 8.596379, 3.077357, 5.492811
0.254572, 8.596379, 3.077357, 5.492811
0.199753, 8.599866, 3.077476, 5.493153
0.199753, 8.599866, 3.077476, 5.493153
0.199753, 8.599866, 3.077476, 5.493153
0.144932, 8.603370, 3.077423, 5.493479
0.144932, 8.603370, 3.077423, 5.493479
0.090107, 8.606863, 3.077534, 5.493789
0.090107, 8.606863, 3.077534, 5.493789
0.090107, 8.606863, 3.077534, 5.493789
0.035279, 8.610371, 3.077473, 5.494084
0.035279, 8.610371, 3.077473, 5.494084
-0.019551, 8.613867, 3.077578, 5.494365
-0.019551, 8.613867, 3.077578, 5.494365
-0.019551, 8.613867, 3.077578, 5.494365
-0.074384, 8.617378, 3.077511, 5.494633
-0.074384, 8.617378, 3.077511, 5.494633
-0.129220, 8.620877, 3.077611, 5.494888
-0.129220, 8.620877, 3.077611, 5.494888
-0.129220, 8.620877, 3.077611, 5.494888
-0.184058, 8.624390, 3.077539, 5.495131
-0.184058, 8.624390, 3.077539, 5.495131
-0.238899, 8.627891, 3.077635, 5.495363
-0.238899, 8.627891, 3.077635, 5.495363
-0.238899, 8.627891, 3.077635, 5.495363
-0.293741, 8.631406, 3.077560, 5.495583
-0.293741, 8.631406, 3.077560, 5.495583
-0.348587, 8.634895, 3.077814, 5.495793
-0.348587, 8.634895, 3.077814, 5.495793
-0.348587, 8.634895, 3.077814, 5.495793
-0.403437, 8.638347, 3.078482, 5.495994
-0.403437, 8.638347, 3.078482, 5.495994
-0.458292, 8.641760, 3.079487, 5.496184
-0.458292, 8.641760, 3.079487, 5.496184
-0.458292, 8.641760, 3.079487, 5.496184
-0.513152, 8.645120, 3.080925, 5.496365
-0.513152, 8.645120, 3.080925, 5.496365
-0.568019, 8.648386, 3.083168, 5.496538
-0.568019, 8.648386, 3.083168, 5.496538
-0.568019, 8.648386, 3.083168, 5.496538
-0.622892, 8.651593, 3.085594, 5.496703
-0.622892, 8.651593, 3.085594, 5.496703
-0.677770, 8.654735, 3.088179, 5.496860
-0.677770, 8.654735, 3.088179, 5.496860
-0.677770, 8.654735, 3.088179, 5.496860
-0.732656, 8.657764, 3.091340, 5.497009
-0.732656, 8.657764, 3.091340, 5.497009
-0.787548, 8.660702, 3.094658, 5.497151
-0.787548, 8.660702, 3.094658, 5.497151
-0.787548, 8.660702, 3.094658, 5.497151
-0.842448, 8.663513, 3.098403, 5.497287
-0.842448, 8.663513, 3.098403, 5.497287
-0.897355, 8.666216, 3.102183, 5.497416
-0.897355, 8.666216, 3.102183, 5.497416
-0.897355, 8.666216, 3.102183, 5.497416
-0.952270, 8.668777, 3.106292, 5.497539
-0.952270, 8.668777, 3.106292, 5.497539
-1.007191, 8.671239, 3.110030, 5.497656
-1.007191, 8.671239, 3.110030, 5.497656
-1.007191, 8.671239, 3.110030, 5.497656
-1.062116, 8.673645, 3.112862, 5.497767
-1.062116, 8.673645, 3.112862, 5.497767
-1.117045, 8.675960, 3.115254, 5.497873
-1.117045, 8.675960, 3.115254, 5.497873
-1.117045, 8.675960, 3.115254, 5.497873
-1.171978, 8.678208, 3.116979, 5.497974
-1.171978, 8.678208, 3.116979, 5.497974
-1.226916, 8.680361, 3.118466, 5.498071
-1.226916, 8.680361, 3.118466, 5.498071
-1.226916, 8.680361, 3.118466, 5.498071
-1.281858, 8.682445, 3.119453, 5.498162
-1.281858, 8.682445, 3.119453, 5.498162
-1.336804, 8.684437, 3.120343, 5.498250
-1.336804, 8.684437, 3.120343, 5.498250
-1.336804, 8.684437, 3.120343, 5.498250
-1.391753, 8.686366, 3.120848, 5.498333
-1.391753, 8.686366, 3.120848, 5.498333
-1.446706, 8.688211, 3.121351, 5.498412
-1.446706, 8.688211, 3.121351, 5.498412
