px, py, yaw, speed
-13.916983, 3.795587, -1.415752, 2.224355
-13.916983, 3.795587, -1.415752, 2.224355
-13.916983, 3.795587, -1.415752, 2.224355
-13.913671, 3.773111, -1.416998, 2.319455
-13.913671, 3.773111, -1.416998, 2.319455
-13.910227, 3.749693, -1.418177, 2.414555
-13.910227, 3.749693, -1.418177, 2.414555
-13.910227, 3.749693, -1.418177, 2.414555
-13.906636, 3.725335, -1.419144, 2.509655
-13.906636, 3.725335, -1.419144, 2.509655
-13.902918, 3.700035, -1.420129, 2.604755
-13.902918, 3.700035, -1.420129, 2.604755
-13.902918, 3.700035, -1.420129, 2.604755
-13.899060, 3.673794, -1.420957, 2.699855
-13.899060, 3.673794, -1.420957, 2.699855
-13.895078, 3.646613, -1.421842, 2.794272
-13.895078, 3.646613, -1.421842, 2.794272
-13.895078, 3.646613, -1.421842, 2.794272
-13.890965, 3.618523, -1.422595, 2.883673
-13.890965, 3.618523, -1.422595, 2.883673
-13.886748, 3.589584, -1.423434, 2.965249
-13.886748, 3.589584, -1.423434, 2.965249
-13.886748, 3.589584, -1.423434, 2.965249
-13.882421, 3.559865, -1.424151, 3.041115
-13.882421, 3.559865, -1.424151, 3.041115
-13.878011, 3.529414, -1.424977, 3.112672
-13.878011, 3.529414, -1.424977, 3.112672
-13.878011, 3.529414, -1.424977, 3.112672
-13.873508, 3.498270, -1.425686, 3.180883
-13.873508, 3.498270, -1.425686, 3.180883
-13.868939, 3.466488, -1.426519, 3.240887
-13.868939, 3.466488, -1.426519, 3.240887
-13.868939, 3.466488, -1.426519, 3.240887
-13.864295, 3.434125, -1.427235, 3.298131
-13.864295, 3.434125, -1.427235, 3.298131
-13.859603, 3.401220, -1.428090, 3.349430
-13.859603, 3.401220, -1.428090, 3.349430
-13.859603, 3.401220, -1.428090, 3.349430
-13.854852, 3.367827, -1.428826, 3.396296
-13.854852, 3.367827, -1.428826, 3.396296
-13.850071, 3.333987, -1.429711, 3.439001
-13.850071, 3.333987, -1.429711, 3.439001
-13.850071, 3.333987, -1.429711, 3.439001
-13.845244, 3.299743, -1.430472, 3.477433
-13.845244, 3.299743, -1.430472, 3.477433
-13.840401, 3.265138, -1.431393, 3.511080
-13.840401, 3.265138, -1.431393, 3.511080
-13.840401, 3.265138, -1.431393, 3.511080
-13.835527, 3.230213, -1.432184, 3.541665
-13.835527, 3.230213, -1.432184, 3.541665
-13.830649, 3.194991, -1.433140, 3.569933
-13.830649, 3.194991, -1.433140, 3.569933
-13.830649, 3.194991, -1.433140, 3.569933
-13.825751, 3.159516, -1.433962, 3.592271
-13.825751, 3.159516, -1.433962, 3.592271
-13.820863, 3.123822, -1.434955, 3.613225
-13.820863, 3.123822, -1.434955, 3.613225
-13.820863, 3.123822, -1.434955, 3.613225
-13.815964, 3.087930, -1.435809, 3.631776
-13.815964, 3.087930, -1.435809, 3.631776
-13.811083, 3.051869, -1.436836, 3.646178
-13.811083, 3.051869, -1.436836, 3.646178
-13.811083, 3.051869, -1.436836, 3.646178
-13.806203, 3.015682, -1.437720, 3.656763
-13.806203, 3.015682, -1.437720, 3.656763
-13.801379, 2.979397, -1.439089, 3.664106
-13.801379, 2.979397, -1.439089, 3.664106
-13.801379, 2.979397, -1.439089, 3.664106
-13.796661, 2.943021, -1.441367, 3.672007
-13.796661, 2.943021, -1.441367, 3.672007
-13.792023, 2.906574, -1.444038, 3.676137
-13.792023, 2.906574, -1.444038, 3.676137
-13.792023, 2.906574, -1.444038, 3.676137
-13.787497, 2.870089, -1.447308, 3.676716
-13.787497, 2.870089, -1.447308, 3.676716
-13.783071, 2.833646, -1.450761, 3.665569
-13.783071, 2.833646, -1.450761, 3.665569
-13.783071, 2.833646, -1.450761, 3.665569
-13.778778, 2.797268, -1.454661, 3.660479
-13.778778, 2.797268, -1.454661, 3.660479
-13.774595, 2.760972, -1.458590, 3.646787
-13.774595, 2.760972, -1.458590, 3.646787
-13.774595, 2.760972, -1.458590, 3.646787
-13.770568, 2.724861, -1.462915, 3.620288
-13.770568, 2.724861, -1.462915, 3.620288
-13.766675, 2.688980, -1.467225, 3.597888
-13.766675, 2.688980, -1.467225, 3.597888
-13.766675, 2.688980, -1.467225, 3.597888
-13.762953, 2.653351, -1.471864, 3.566637
-13.762953, 2.653351, -1.471864, 3.566637
-13.759381, 2.618037, -1.476445, 3.532298
-13.759381, 2.618037, -1.476445, 3.532298
-13.759381, 2.618037, -1.476445, 3.532298
-13.755998, 2.583088, -1.481354, 3.490256
-13.755998, 2.583088, -1.481354, 3.490256
-13.752774, 2.548499, -1.486141, 3.457514
-13.752774, 2.548499, -1.486141, 3.457514
-13.752774, 2.548499, -1.486141, 3.457514
-13.749744, 2.514281, -1.491187, 3.412904
-13.749744, 2.514281, -1.491187, 3.412904
-13.746852, 2.480490, -1.495732, 3.369954
-13.746852, 2.480490, -1.495732, 3.369954
-13.746852, 2.480490, -1.495732, 3.369954
-13.744047, 2.447089, -1.499234, 3.333746
-13.744047, 2.447089, -1.499234, 3.333746
-13.741365, 2.414037, -1.502309, 3.298319
-13.741365, 2.414037, -1.502309, 3.298319
-13.741365, 2.414037, -1.502309, 3.298319
-13.738782, 2.381379, -1.504751, 3.253667
-13.738782, 2.381379, -1.504751, 3.253667
-13.736329, 2.349128, -1.507082, 3.215282
-13.736329, 2.349128, -1.507082, 3.215282
-13.736329, 2.349128, -1.507082, 3.215282
-13.733973, 2.317279, -1.508977, 3.171938
-13.733973, 2.317279, -1.508977, 3.171938
-13.731744, 2.285849, -1.510904, 3.129861
-13.731744, 2.285849, -1.510904, 3.129861
-13.731744, 2.285849, -1.510904, 3.129861
-13.729602, 2.254787, -1.512477, 3.097135
-13.729602, 2.254787, -1.512477, 3.097135
-13.727575, 2.224100, -1.514133, 3.053656
-13.727575, 2.224100, -1.514133, 3.053656
-13.727575, 2.224100, -1.514133, 3.053656
-13.725628, 2.193795, -1.515500, 3.019841
-13.725628, 2.193795, -1.515500, 3.019841
-13.723784, 2.163835, -1.516979, 2.983617
-13.723784, 2.163835, -1.516979, 2.983617
-13.723784, 2.163835, -1.516979, 2.983617
-13.722011, 2.134283, -1.518212, 2.937381
-13.722011, 2.134283, -1.518212, 2.937381
-13.720335, 2.105109, -1.519592, 2.906971
-13.720335, 2.105109, -1.519592, 2.906971
-13.720335, 2.105109, -1.519592, 2.906971
-13.718719, 2.076272, -1.520719, 2.869501
-13.718719, 2.076272, -1.520719, 2.869501
-13.717193, 2.047841, -1.522019, 2.824905
-13.717193, 2.047841, -1.522019, 2.824905
-13.717193, 2.047841, -1.522019, 2.824905
-13.715722, 2.019799, -1.523085, 2.791271
-13.715722, 2.019799, -1.523085, 2.791271
-13.714330, 1.992101, -1.524306, 2.755335
-13.714330, 1.992101, -1.524306, 2.755335
-13.714330, 1.992101, -1.524306, 2.755335
-13.712985, 1.964778, -1.525301, 2.715766
-13.712985, 1.964778, -1.525301, 2.715766
-13.711714, 1.937802, -1.526461, 2.685483
-13.711714, 1.937802, -1.526461, 2.685483
-13.711714, 1.937802, -1.526461, 2.685483
-13.710455, 1.911176, -1.527042, 2.645652
-13.710455, 1.911176, -1.527042, 2.645652
-13.709158, 1.884963, -1.526635, 2.603403
-13.709158, 1.884963, -1.526635, 2.603403
-13.709158, 1.884963, -1.526635, 2.603403
-13.707864, 1.859106, -1.525923, 2.574503
-13.707864, 1.859106, -1.525923, 2.574503
-13.706541, 1.833537, -1.524703, 2.546086
-13.706541, 1.833537, -1.524703, 2.546086
-13.706541, 1.833537, -1.524703, 2.546086
-13.705223, 1.808307, -1.523470, 2.506848
-13.705223, 1.808307, -1.523470, 2.506848
-13.703880, 1.783450, -1.521907, 2.471817
-13.703880, 1.783450, -1.521907, 2.471817
-13.703880, 1.783450, -1.521907, 2.471817
-13.702541, 1.758916, -1.520469, 2.442200
-13.702541, 1.758916, -1.520469, 2.442200
-13.701171, 1.734659, -1.518806, 2.416853
-13.701171, 1.734659, -1.518806, 2.416853
-13.701171, 1.734659, -1.518806, 2.416853
-13.699802, 1.710719, -1.517313, 2.378964
-13.699802, 1.710719, -1.517313, 2.378964
-13.698401, 1.687080, -1.515625, 2.357149
-13.698401, 1.687080, -1.515625, 2.357149
-13.698401, 1.687080, -1.515625, 2.357149
-13.696999, 1.663725, -1.514133, 2.322356
-13.696999, 1.663725, -1.514133, 2.322356
-13.695548, 1.640385, -1.512524, 2.354578
-13.695548, 1.640385, -1.512524, 2.354578
-13.695548, 1.640385, -1.512524, 2.354578
-13.694053, 1.616733, -1.511146, 2.385268
-13.694053, 1.616733, -1.511146, 2.385268
-13.692516, 1.593154, -1.509578, 2.340656
-13.692516, 1.593154, -1.509578, 2.340656
-13.692516, 1.593154, -1.509578, 2.340656
-13.690962, 1.569642, -1.508193, 2.372007
-13.690962, 1.569642, -1.508193, 2.372007
-13.689342, 1.545827, -1.506710, 2.401868
-13.689342, 1.545827, -1.506710, 2.401868
-13.689342, 1.545827, -1.506710, 2.401868
-13.687679, 1.521724, -1.505396, 2.430310
-13.687679, 1.521724, -1.505396, 2.430310
-13.685951, 1.497346, -1.503936, 2.457398
-13.685951, 1.497346, -1.503936, 2.457398
-13.685951, 1.497346, -1.503936, 2.457398
-13.684206, 1.472705, -1.502890, 2.483199
-13.684206, 1.472705, -1.502890, 2.483199
-13.682485, 1.447810, -1.502577, 2.507773
-13.682485, 1.447810, -1.502577, 2.507773
-13.682485, 1.447810, -1.502577, 2.507773
-13.680738, 1.422676, -1.502221, 2.531178
-13.680738, 1.422676, -1.502221, 2.531178
-13.678920, 1.397317, -1.501362, 2.553471
-13.678920, 1.397317, -1.501362, 2.553471
-13.678920, 1.397317, -1.501362, 2.553471
-13.677063, 1.371803, -1.500413, 2.562816
-13.677063, 1.371803, -1.500413, 2.562816
-13.675148, 1.346202, -1.499125, 2.571716
-13.675148, 1.346202, -1.499125, 2.571716
-13.675148, 1.346202, -1.499125, 2.571716
-13.673201, 1.320516, -1.497884, 2.580194
-13.673201, 1.320516, -1.497884, 2.580194
-13.671172, 1.294754, -1.496109, 2.588268
-13.671172, 1.294754, -1.496109, 2.588268
-13.671172, 1.294754, -1.496109, 2.588268
-13.668994, 1.268924, -1.493178, 2.595958
-13.668994, 1.268924, -1.493178, 2.595958
-13.666628, 1.243036, -1.488973, 2.603283
-13.666628, 1.243036, -1.488973, 2.603283
-13.666628, 1.243036, -1.488973, 2.603283
-13.664108, 1.217091, -1.484196, 2.610259
-13.664108, 1.217091, -1.484196, 2.610259
-13.661413, 1.191094, -1.478765, 2.616904
-13.661413, 1.191094, -1.478765, 2.616904
-13.661413, 1.191094, -1.478765, 2.616904
-13.658610, 1.165427, -1.472900, 2.547119
-13.658610, 1.165427, -1.472900, 2.547119
-13.655705, 1.140406, -1.466246, 2.490607
-13.655705, 1.140406, -1.466246, 2.490607
-13.655705, 1.140406, -1.466246, 2.490607
-13.652723, 1.115910, -1.459572, 2.444844
-13.652723, 1.115910, -1.459572, 2.444844
-13.649621, 1.091846, -1.452664, 2.407784
-13.649621, 1.091846, -1.452664, 2.407784
-13.649621, 1.091846, -1.452664, 2.407784
-13.646419, 1.068133, -1.446033, 2.377774
-13.646419, 1.068133, -1.446033, 2.377774
-13.643081, 1.044714, -1.439340, 2.353471
-13.643081, 1.044714, -1.439340, 2.353471
-13.643081, 1.044714, -1.439340, 2.353471
-13.639631, 1.021533, -1.432984, 2.333791
-13.639631, 1.021533, -1.432984, 2.333791
-13.636036, 0.998554, -1.426589, 2.317854
-13.636036, 0.998554, -1.426589, 2.317854
-13.636036, 0.998554, -1.426589, 2.317854
-13.632349, 0.975736, -1.420822, 2.304948
-13.632349, 0.975736, -1.420822, 2.304948
-13.628612, 0.953045, -1.416006, 2.294497
-13.628612, 0.953045, -1.416006, 2.294497
-13.628612, 0.953045, -1.416006, 2.294497
-13.624789, 0.930463, -1.411504, 2.286034
-13.624789, 0.930463, -1.411504, 2.286034
-13.620902, 0.907971, -1.407495, 2.279180
-13.620902, 0.907971, -1.407495, 2.279180
-13.620902, 0.907971, -1.407495, 2.279180
-13.616896, 0.885562, -1.403210, 2.273630
-13.616896, 0.885562, -1.403210, 2.273630
-13.612701, 0.863239, -1.397941, 2.269136
-13.612701, 0.863239, -1.397941, 2.269136
-13.612701, 0.863239, -1.397941, 2.269136
-13.608260, 0.841005, -1.391259, 2.265496
-13.608260, 0.841005, -1.391259, 2.265496
-13.603500, 0.818738, -1.383107, 2.288534
-13.603500, 0.818738, -1.383107, 2.288534
-13.603500, 0.818738, -1.383107, 2.288534
-13.598351, 0.796327, -1.373418, 2.310477
-13.598351, 0.796327, -1.373418, 2.310477
-13.592792, 0.773961, -1.361621, 2.298974
-13.592792, 0.773961, -1.361621, 2.298974
-13.592792, 0.773961, -1.361621, 2.298974
-13.586775, 0.751662, -1.347795, 2.320420
-13.586775, 0.751662, -1.347795, 2.320420
-13.580224, 0.729296, -1.332202, 2.340847
-13.580224, 0.729296, -1.332202, 2.340847
-13.580224, 0.729296, -1.332202, 2.340847
-13.573093, 0.706898, -1.314662, 2.360302
-13.573093, 0.706898, -1.314662, 2.360302
-13.565337, 0.684509, -1.295052, 2.378832
-13.565337, 0.684509, -1.295052, 2.378832
-13.565337, 0.684509, -1.295052, 2.378832
-13.556911, 0.662169, -1.273283, 2.396481
-13.556911, 0.662169, -1.273283, 2.396481
-13.547782, 0.639921, -1.249440, 2.413291
-13.547782, 0.639921, -1.249440, 2.413291
-13.547782, 0.639921, -1.249440, 2.413291
-13.537937, 0.617801, -1.223795, 2.429302
-13.537937, 0.617801, -1.223795, 2.429302
-13.527394, 0.595832, -1.196927, 2.444551
-13.527394, 0.595832, -1.196927, 2.444551
-13.527394, 0.595832, -1.196927, 2.444551
-13.516163, 0.574038, -1.169195, 2.459075
-13.516163, 0.574038, -1.169195, 2.459075
-13.504254, 0.552445, -1.140833, 2.472908
-13.504254, 0.552445, -1.140833, 2.472908
-13.504254, 0.552445, -1.140833, 2.472908
-13.491672, 0.531080, -1.111994, 2.486084
-13.491672, 0.531080, -1.111994, 2.486084
-13.478396, 0.509918, -1.082989, 2.510521
-13.478396, 0.509918, -1.082989, 2.510521
-13.478396, 0.509918, -1.082989, 2.510521
-13.464401, 0.488936, -1.053944, 2.533796
-13.464401, 0.488936, -1.053944, 2.533796
-13.449695, 0.468168, -1.024749, 2.555964
-13.449695, 0.468168, -1.024749, 2.555964
-13.449695, 0.468168, -1.024749, 2.555964
-13.434574, 0.448054, -0.993532, 2.476788
-13.434574, 0.448054, -0.993532, 2.476788
-13.419298, 0.428928, -0.960023, 2.419161
-13.419298, 0.428928, -0.960023, 2.419161
-13.419298, 0.428928, -0.960023, 2.419161
-13.403702, 0.410566, -0.926551, 2.399284
-13.403702, 0.410566, -0.926551, 2.399284
-13.387700, 0.392788, -0.894711, 2.384610
-13.387700, 0.392788, -0.894711, 2.384610
-13.387700, 0.392788, -0.894711, 2.384610
-13.371271, 0.375485, -0.865191, 2.387499
-13.371271, 0.375485, -0.865191, 2.387499
-13.354380, 0.358539, -0.838290, 2.397965
-13.354380, 0.358539, -0.838290, 2.397965
-13.354380, 0.358539, -0.838290, 2.397965
-13.337029, 0.341866, -0.813951, 2.414772
-13.337029, 0.341866, -0.813951, 2.414772
-13.319238, 0.325401, -0.792019, 2.433445
-13.319238, 0.325401, -0.792019, 2.433445
-13.319238, 0.325401, -0.792019, 2.433445
-13.301029, 0.309084, -0.772367, 2.456766
-13.301029, 0.309084, -0.772367, 2.456766
-13.282419, 0.292855, -0.754900, 2.481706
-13.282419, 0.292855, -0.754900, 2.481706
-13.282419, 0.292855, -0.754900, 2.481706
-13.263423, 0.276654, -0.739556, 2.511492
-13.263423, 0.276654, -0.739556, 2.511492
-13.244033, 0.260436, -0.726036, 2.544155
-13.244033, 0.260436, -0.726036, 2.544155
-13.244033, 0.260436, -0.726036, 2.544155
-13.224213, 0.244214, -0.713432, 2.578257
-13.224213, 0.244214, -0.713432, 2.578257
-13.203969, 0.227974, -0.701626, 2.612551
-13.203969, 0.227974, -0.701626, 2.612551
-13.203969, 0.227974, -0.701626, 2.612551
-13.183259, 0.211721, -0.690099, 2.652683
-13.183259, 0.211721, -0.690099, 2.652683
-13.162077, 0.195429, -0.678968, 2.691738
-13.162077, 0.195429, -0.678968, 2.691738
-13.162077, 0.195429, -0.678968, 2.691738
-13.140418, 0.179131, -0.667803, 2.729669
-13.140418, 0.179131, -0.667803, 2.729669
-13.118268, 0.162797, -0.656848, 2.774493
-13.118268, 0.162797, -0.656848, 2.774493
-13.118268, 0.162797, -0.656848, 2.774493
-13.095563, 0.146415, -0.645846, 2.825144
-13.095563, 0.146415, -0.645846, 2.825144
-13.072272, 0.129943, -0.635053, 2.880305
-13.072272, 0.129943, -0.635053, 2.880305
-13.072272, 0.129943, -0.635053, 2.880305
-13.048341, 0.113378, -0.624204, 2.940681
-13.048341, 0.113378, -0.624204, 2.940681
-13.023779, 0.096711, -0.613473, 2.995927
-13.023779, 0.096711, -0.613473, 2.995927
-13.023779, 0.096711, -0.613473, 2.995927
-12.998598, 0.079989, -0.602514, 3.049677
-12.998598, 0.079989, -0.602514, 3.049677
-12.972782, 0.063190, -0.591622, 3.110396
-12.972782, 0.063190, -0.591622, 3.110396
-12.972782, 0.063190, -0.591622, 3.110396
-12.946242, 0.046287, -0.580675, 3.182881
-12.946242, 0.046287, -0.580675, 3.182881
-12.918897, 0.029213, -0.570008, 3.264607
-12.918897, 0.029213, -0.570008, 3.264607
-12.918897, 0.029213, -0.570008, 3.264607
-12.890704, 0.011975, -0.559357, 3.344395
-12.890704, 0.011975, -0.559357, 3.344395
-12.862408, -0.004943, -0.547341, 3.249295
-12.862408, -0.004943, -0.547341, 3.249295
-12.862408, -0.004943, -0.547341, 3.249295
-12.834733, -0.021044, -0.532621, 3.154195
-12.834733, -0.021044, -0.532621, 3.154195
-12.807713, -0.036373, -0.516428, 3.059095
-12.807713, -0.036373, -0.516428, 3.059095
-12.807713, -0.036373, -0.516428, 3.059095
-12.781318, -0.050872, -0.498392, 2.963995
-12.755515, -0.064465, -0.477966, 2.868895
-12.755515, -0.064465, -0.477966, 2.868895
-12.729427, -0.077502, -0.458103, 2.963995
-12.729427, -0.077502, -0.458103, 2.963995
-12.729427, -0.077502, -0.458103, 2.963995
-12.702204, -0.090377, -0.440575, 3.059095
-12.702204, -0.090377, -0.440575, 3.059095
-12.673855, -0.103083, -0.424014, 3.154195
-12.673855, -0.103083, -0.424014, 3.154195
-12.673855, -0.103083, -0.424014, 3.154195
-12.644410, -0.115656, -0.408215, 3.249295
-12.644410, -0.115656, -0.408215, 3.249295
-12.613897, -0.128141, -0.393267, 3.344395
-12.613897, -0.128141, -0.393267, 3.344395
-12.613897, -0.128141, -0.393267, 3.344395
-12.582341, -0.140579, -0.379301, 3.439495
-12.582341, -0.140579, -0.379301, 3.439495
-12.549761, -0.153009, -0.366463, 3.534595
-12.549761, -0.153009, -0.366463, 3.534595
-12.549761, -0.153009, -0.366463, 3.534595
-12.516184, -0.165465, -0.354887, 3.628050
-12.516184, -0.165465, -0.354887, 3.628050
-12.481655, -0.177975, -0.344681, 3.717061
-12.481655, -0.177975, -0.344681, 3.717061
-12.481655, -0.177975, -0.344681, 3.717061
-12.446226, -0.190550, -0.335763, 3.801840
-12.446226, -0.190550, -0.335763, 3.801840
-12.409930, -0.203154, -0.327547, 3.882587
-12.409930, -0.203154, -0.327547, 3.882587
-12.409930, -0.203154, -0.327547, 3.882587
-12.372809, -0.215784, -0.319978, 3.959495
-12.372809, -0.215784, -0.319978, 3.959495
-12.334893, -0.228403, -0.312628, 4.032746
-12.334893, -0.228403, -0.312628, 4.032746
-12.334893, -0.228403, -0.312628, 4.032746
-12.296220, -0.241010, -0.305578, 4.102514
-12.296220, -0.241010, -0.305578, 4.102514
-12.256815, -0.253570, -0.298483, 4.168965
-12.256815, -0.253570, -0.298483, 4.168965
-12.256815, -0.253570, -0.298483, 4.168965
-12.216716, -0.266082, -0.291505, 4.232255
-12.216716, -0.266082, -0.291505, 4.232255
-12.175944, -0.278510, -0.284345, 4.292537
-12.175944, -0.278510, -0.284345, 4.292537
-12.175944, -0.278510, -0.284345, 4.292537
-12.134533, -0.290856, -0.277212, 4.349951
-12.134533, -0.290856, -0.277212, 4.349951
-12.092503, -0.303083, -0.269827, 4.404636
-12.092503, -0.303083, -0.269827, 4.404636
-12.092503, -0.303083, -0.269827, 4.404636
-12.049883, -0.315193, -0.262432, 4.456721
-12.049883, -0.315193, -0.262432, 4.456721
-12.006693, -0.327150, -0.254754, 4.506329
-12.006693, -0.327150, -0.254754, 4.506329
-12.006693, -0.327150, -0.254754, 4.506329
-11.962959, -0.338958, -0.247053, 4.553578
-11.962959, -0.338958, -0.247053, 4.553578
-11.918698, -0.350579, -0.239061, 4.598580
-11.918698, -0.350579, -0.239061, 4.598580
-11.918698, -0.350579, -0.239061, 4.598580
-11.873937, -0.362017, -0.231049, 4.641443
-11.873937, -0.362017, -0.231049, 4.641443
-11.828689, -0.373237, -0.222744, 4.682267
-11.828689, -0.373237, -0.222744, 4.682267
-11.828689, -0.373237, -0.222744, 4.682267
-11.782978, -0.384244, -0.214428, 4.721150
-11.782978, -0.384244, -0.214428, 4.721150
-11.736818, -0.394999, -0.205823, 4.758185
-11.736818, -0.394999, -0.205823, 4.758185
-11.736818, -0.394999, -0.205823, 4.758185
-11.690231, -0.405512, -0.197219, 4.793458
-11.690231, -0.405512, -0.197219, 4.793458
-11.643230, -0.415743, -0.188332, 4.827054
-11.643230, -0.415743, -0.188332, 4.827054
-11.643230, -0.415743, -0.188332, 4.827054
-11.595834, -0.425702, -0.179457, 4.859053
-11.595834, -0.425702, -0.179457, 4.859053
-11.548056, -0.435351, -0.170305, 4.889530
-11.548056, -0.435351, -0.170305, 4.889530
-11.548056, -0.435351, -0.170305, 4.889530
-11.499915, -0.444700, -0.161175, 4.918557
-11.499915, -0.444700, -0.161175, 4.918557
-11.451422, -0.453712, -0.151776, 4.946205
-11.451422, -0.453712, -0.151776, 4.946205
-11.451422, -0.453712, -0.151776, 4.946205
-11.402594, -0.462397, -0.142407, 4.972538
-11.402594, -0.462397, -0.142407, 4.972538
-11.353443, -0.470718, -0.132774, 4.997619
-11.353443, -0.470718, -0.132774, 4.997619
-11.353443, -0.470718, -0.132774, 4.997619
-11.303986, -0.478687, -0.123181, 5.021507
-11.303986, -0.478687, -0.123181, 5.021507
-11.254231, -0.486268, -0.113328, 5.044259
-11.254231, -0.486268, -0.113328, 5.044259
-11.254231, -0.486268, -0.113328, 5.044259
-11.204196, -0.493473, -0.103524, 5.065930
-11.204196, -0.493473, -0.103524, 5.065930
-11.153891, -0.500267, -0.093464, 5.086570
-11.153891, -0.500267, -0.093464, 5.086570
-11.153891, -0.500267, -0.093464, 5.086570
-11.103330, -0.506661, -0.083460, 5.106229
-11.103330, -0.506661, -0.083460, 5.106229
-11.052522, -0.512622, -0.073206, 5.124952
-11.052522, -0.512622, -0.073206, 5.124952
-11.052522, -0.512622, -0.073206, 5.124952
-11.001484, -0.518163, -0.063014, 5.142786
-11.001484, -0.518163, -0.063014, 5.142786
-10.950223, -0.523250, -0.052575, 5.159771
-10.950223, -0.523250, -0.052575, 5.159771
-10.950223, -0.523250, -0.052575, 5.159771
-10.899307, -0.527840, -0.040777, 5.064671
-10.899307, -0.527840, -0.040777, 5.064671
-10.849297, -0.531848, -0.026089, 4.969571
-10.849297, -0.531848, -0.026089, 4.969571
-10.849297, -0.531848, -0.026089, 4.969571
-10.800199, -0.535311, -0.009442, 4.874471
-10.800199, -0.535311, -0.009442, 4.874471
-10.752013, -0.538148, 0.009754, 4.779371
-10.752013, -0.538148, 0.009754, 4.779371
-10.752013, -0.538148, 0.009754, 4.779371
-10.704742, -0.540245, 0.032353, 4.684271
-10.704742, -0.540245, 0.032353, 4.684271
-10.658393, -0.541498, 0.059021, 4.589171
-10.658393, -0.541498, 0.059021, 4.589171
-10.658393, -0.541498, 0.059021, 4.589171
-10.612978, -0.541839, 0.089831, 4.494071
-10.612978, -0.541839, 0.089831, 4.494071
-10.568517, -0.541297, 0.123603, 4.398971
-10.568517, -0.541297, 0.123603, 4.398971
-10.568517, -0.541297, 0.123603, 4.398971
-10.525029, -0.539813, 0.160274, 4.303871
-10.525029, -0.539813, 0.160274, 4.303871
-10.482533, -0.537436, 0.198487, 4.208771
-10.482533, -0.537436, 0.198487, 4.208771
-10.482533, -0.537436, 0.198487, 4.208771
-10.441046, -0.534228, 0.236806, 4.113671
-10.441046, -0.534228, 0.236806, 4.113671
-10.400581, -0.530243, 0.274114, 4.018571
-10.400581, -0.530243, 0.274114, 4.018571
-10.400581, -0.530243, 0.274114, 4.018571
-10.361152, -0.525529, 0.309534, 3.923471
-10.361152, -0.525529, 0.309534, 3.923471
-10.322771, -0.520136, 0.342366, 3.828371
-10.322771, -0.520136, 0.342366, 3.828371
-10.322771, -0.520136, 0.342366, 3.828371
-10.285445, -0.514122, 0.372045, 3.733271
-10.285445, -0.514122, 0.372045, 3.733271
-10.248349, -0.507117, 0.392912, 3.817279
-10.248349, -0.507117, 0.392912, 3.817279
-10.248349, -0.507117, 0.392912, 3.817279
-10.210668, -0.498875, 0.402284, 3.897293
-10.210668, -0.498875, 0.402284, 3.897293
-10.172421, -0.489610, 0.403499, 3.973501
-10.172421, -0.489610, 0.403499, 3.973501
-10.172421, -0.489610, 0.403499, 3.973501
-10.133629, -0.479463, 0.399503, 4.046086
-10.133629, -0.479463, 0.399503, 4.046086
-10.094297, -0.468594, 0.392003, 4.115220
-10.094297, -0.468594, 0.392003, 4.115220
-10.094297, -0.468594, 0.392003, 4.115220
-10.054437, -0.457108, 0.382601, 4.181066
-10.054437, -0.457108, 0.382601, 4.181066
-10.014050, -0.445135, 0.372002, 4.243782
-10.014050, -0.445135, 0.372002, 4.243782
-10.014050, -0.445135, 0.372002, 4.243782
-9.973147, -0.432751, 0.361090, 4.303515
-9.973147, -0.432751, 0.361090, 4.303515
-9.931728, -0.420062, 0.350036, 4.360408
-9.931728, -0.420062, 0.350036, 4.360408
-9.931728, -0.420062, 0.350036, 4.360408
-9.889805, -0.407121, 0.339353, 4.414595
-9.889805, -0.407121, 0.339353, 4.414595
-9.847380, -0.394013, 0.328932, 4.466206
-9.847380, -0.394013, 0.328932, 4.466206
-9.847380, -0.394013, 0.328932, 4.466206
-9.804468, -0.380773, 0.319108, 4.515363
-9.804468, -0.380773, 0.319108, 4.515363
-9.761073, -0.367471, 0.309633, 4.562183
-9.761073, -0.367471, 0.309633, 4.562183
-9.761073, -0.367471, 0.309633, 4.562183
-9.717213, -0.354128, 0.300764, 4.606776
-9.717213, -0.354128, 0.300764, 4.606776
-9.672893, -0.340801, 0.292192, 4.649249
-9.672893, -0.340801, 0.292192, 4.649249
-9.672893, -0.340801, 0.292192, 4.649249
-9.628133, -0.327502, 0.284148, 4.689702
-9.628133, -0.327502, 0.284148, 4.689702
-9.582938, -0.314278, 0.276302, 4.728232
-9.582938, -0.314278, 0.276302, 4.728232
-9.582938, -0.314278, 0.276302, 4.728232
-9.537329, -0.301132, 0.268883, 4.764929
-9.537329, -0.301132, 0.268883, 4.764929
-9.491313, -0.288107, 0.261558, 4.799882
-9.491313, -0.288107, 0.261558, 4.799882
-9.491313, -0.288107, 0.261558, 4.799882
-9.444909, -0.275201, 0.254566, 4.833172
-9.444909, -0.275201, 0.254566, 4.833172
-9.398125, -0.262451, 0.247578, 4.864880
-9.398125, -0.262451, 0.247578, 4.864880
-9.398125, -0.262451, 0.247578, 4.864880
-9.350980, -0.249851, 0.240847, 4.895080
-9.350980, -0.249851, 0.240847, 4.895080
-9.303481, -0.237436, 0.234049, 4.923844
